,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt,feature_sum
0,0.006578775858038232,0.0664129286044499,0.01949465489025842,0.1668821315891595,0.004506642848560017,0.005390686905381088,0.00309921913064182,0.0021354307585398093,0.002015594663459148,0.0017151120070837567,0.0018424470707399613,0.0025056320503159843,0.0011512760657484452,0.0018681738619224146,0.0012758442148073543,0.0026266475049983866,0.0017453519367933888,0.001078629815517687,0.0010359287511235117,0.0016467853464398054,0.0019282150613761293,0.0008805984428498973,0.0007495816123920245,0.0012312155113002989,0.0008014892654498529,0.0010213642525075525,0.0008918142891215852,0.0006937501203300061,0.0007974146467722112,0.0006642944224762601,0.0008977099070593981,0.0009885521215604448,0.0011360387127302795,0.0010108330362557716,0.0013080356187717616,0.001519753533429103,0.001348841787413181,0.0018272401436401314,0.004244076387141388,0.0,0.0,0.00844693753965559,0.018403846231436014,0.006571253975678739,3288.570187414436
