,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9261020490433618,0.6983425582586601,-1,-1,0.9482650696040622,0.5556632177930639,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",707,580,192,140,104,89,66,77,35,91,60,27,60,34,21,72,48,23,13,26,25,25,23,19,30,17,23,31,28,23,34,41,59,87,276,0,0,872,2550,548,398,536,590
