,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9160325497175494,0.7902638672336566,-1,-1,0.9206285959177604,0.7778403573057208,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1637,1349,543,427,291,294,254,278,159,176,156,89,133,64,95,117,88,54,50,69,60,77,74,83,48,40,62,49,71,98,106,130,156,333,663,0,0,1782,4545
