,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.932175092357413,0.6615413454813666,-1,-1,0.9266462492972231,0.7010401208761377,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1594,1313,443,316,244,206,216,158,152,123,114,119,115,65,78,89,55,42,55,72,53,68,58,58,46,42,73,59,66,79,123,148,154,264,710,0,0,1399,4662,1069
