,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,feature_sum
0,0.9145377047384997,0.8362044715445258,0.9183920697917515,0.7499423823691274,0.11428595380075805,0.09334119288368704,0.03617807079274541,0.026177752262429476,0.01957277183105547,0.01780000493845451,0.01583906317517933,0.01350027531883897,0.009529792461449188,0.010630112226378753,0.008035107473116289,0.007955667493857798,0.009573189130461622,0.005891704631035717,0.006285758731804881,0.006210118893292344,0.006014958578712792,0.004190113214069657,0.0035699791350296923,0.0054333666679012805,0.0046344531278936256,0.004734604985369828,0.0042733039495289945,0.004613956072447128,0.004436830993740508,0.003669172932330827,0.005064886353815573,0.0050125115745027595,0.00478702914922775,0.006037682877143597,0.007337432250577182,0.009956749015395632,0.010013375804042126,0.021484593256540365,0.04918921194612146,0.0,0.0,0.11471534995123277,0.3200239021198316,12660.0
