,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9295898190259096,0.6850831633252639,-1,-1,0.9211141330599554,0.7087227360623054,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1607,1306,423,371,256,276,113,157,107,183,96,82,103,90,73,123,79,43,45,77,58,70,51,52,60,35,65,88,36,70,109,107,100,274,629,0,0,1620,4525,1141
