,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,feature_sum
0,0.007344008418230785,0.07523131107441769,0.019838631595282003,0.1720735852999127,0.005208455609411769,0.0052681325798770275,0.0031747698889847153,0.002608185793836905,0.0019168320371701914,0.0017052604445797097,0.0015550605833142283,0.002420915686976743,0.0010446360299111203,0.00181376878056265,0.0018980172655263265,0.0020671150964884496,0.0013831636341318449,0.001015097318103874,0.0008138198413615992,0.001732102838491445,0.0016458372786941073,0.0008119793443876073,0.0007249766984590598,0.00121575258690548,0.000729300551209408,0.0008689686243624885,0.0007439123146754427,0.0007323531026402115,0.0006425477356619794,0.0007139630970301978,0.000794618236556738,0.0009184303215947248,0.0010860204103687028,0.0008793276842553845,0.0011631550012995164,0.0016496348525233875,0.0012746361314420476,0.0018399272391387092,0.003934666922463424,0.0,0.0,0.010335694711261363,0.02389382494224238,0.004739342962100178,0.0060026341487324775,3266.152951415597
