,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9218072382689332,0.7817305542381029,-1,-1,0.9442471698385144,0.5127233350887546,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1349,1205,453,303,205,207,181,204,120,82,100,76,101,58,70,54,84,44,41,44,55,37,59,67,47,37,63,58,60,52,80,98,104,222,562,0,0,1673,4557,1046,842
