,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.920495117931009,0.7819558410187107,-1,-1,0.9245820393103308,0.7094670787274859,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",879,693,628,672,0,0,599,2229
