,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,Methane,LGBM_separate,0.9205579906134403,0.7321690324179948,-1,-1,0.940985009290467,0.6522351571887783,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}"
