,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,Methane,LGBM_separate,0.9155327112254092,0.8669207129956792,-1,-1,0.93452786850421,0.5576052403896478,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}"
