,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9237911225253761,0.7215240247041893,-1,-1,0.8868721223709793,1.0253675236755204,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1634,1371,480,303,253,223,184,175,102,129,107,109,160,104,85,52,46,38,46,54,61,36,30,56,44,32,56,75,71,49,73,126,118,255,530,0,0,1853,4450,1130
