,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9150279614289346,0.8221675889598309,-1,-1,0.9267587009796846,0.7413000703565248,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 30}",819,551,220,172,139,140,84,91,45,63,54,42,64,36,38,50,29,35,29,37,52,32,33,28,30,28,31,31,32,26,46,50,78,144,369,0,0,889,3478,585
