,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9156933010130219,0.8536723953574024,-1,-1,0.9556432393864529,0.4308381994317742,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1374,1132,377,290,206,207,225,201,82,106,72,73,89,82,57,123,84,57,48,94,65,38,57,32,41,35,37,51,68,59,92,114,130,230,583,0,0,1591,4548,982,968
