,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9195419398726645,0.8411878872870352,-1,-1,0.8845708851124301,1.1206677850844138,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",1133,887,324,203,183,134,124,134,79,71,73,107,67,87,33,50,60,28,23,106,51,19,38,39,45,54,50,34,50,19,29,86,90,152,317,0,0,1174,2547
