,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9216554292159509,0.7760092277301343,-1,-1,0.9235295962891941,0.8483696370956119,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",876,707,224,184,140,108,111,98,95,138,80,78,92,42,39,68,49,41,16,55,29,33,11,17,17,29,45,35,33,40,58,94,63,128,259,0,0,1101,2797,670
