,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9237761644904671,0.7452638090836514,-1,-1,0.9432698717522309,0.5944267764393902,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",902,807,334,155,138,125,112,111,59,71,67,35,77,54,39,52,69,32,28,35,43,24,39,37,43,35,25,63,61,66,89,114,74,159,339,0,0,942,2638,607
