,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.9284406757018401,0.7004049565045348,0.9324951264404614,0.6275292026614978,0.08113164438189069,0.06273915083274689,0.020011306591602156,0.014731456720619283,0.011004456955195871,0.01012108843537415,0.008604316209242317,0.008835655641566971,0.005550175932441942,0.006662960356556415,0.005061552897020878,0.005232465399953085,0.005928125733051841,0.00379338494018297,0.0035428102275392916,0.004172789115646259,0.0035387755102040813,0.00241210415200563,0.002103917429040582,0.003026319493314567,0.002681726483696927,0.002186722965048088,0.0019858784893267653,0.002232043162092423,0.002062678864649308,0.002239315036359371,0.003333849401829697,0.0031503635937133474,0.0029547736335913677,0.003346563452967394,0.004032746891860192,0.005812948627726953,0.006636547032606146,0.011342857142857144,0.03039380717804363,0.0,0.0,0.1155742904058175,0.30439268121041524,0.054594182500586445,0.04197443115177105,0.0572825240441004,0.07358461177574478,11580.0
