,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9196429738518871,0.7874944901586935,-1,-1,0.8800081043034493,1.0739976124455652,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",604,467,183,115,104,87,62,77,52,54,53,22,44,28,36,39,18,26,25,34,37,21,29,21,14,27,22,26,22,26,27,48,61,111,257,0,0,673,2148
