,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9102696255875797,0.8958078734974718,-1,-1,0.9072936500969858,0.9878200708314129,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1701,1306,503,394,312,242,242,181,150,253,134,112,137,58,68,81,64,52,33,94,63,67,24,93,50,66,108,74,81,93,100,180,118,280,540,0,0,1824,4822
