,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9301560075378212,0.6813299654340098,-1,-1,0.9168327604444372,0.7940749208446405,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1577,1270,420,339,221,204,164,101,128,129,125,140,139,76,66,61,53,51,50,93,69,27,43,63,66,53,65,89,53,49,131,137,157,289,792,0,0,1815,4350,1045
