,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,feature_sum
0,0.007159316193575217,0.06999333446331639,0.01981227634580298,0.17308252030949928,0.004943662548948638,0.006273037638215073,0.002995367742871947,0.0025906964382397288,0.002176277187980573,0.0022519818286239842,0.0020058174283737857,0.0020234060068631886,0.0014468107216093172,0.0018832779168786713,0.0013902357567013297,0.002598069061481531,0.0014432001409287712,0.0010066646857875311,0.001218594890594041,0.0016203933572694273,0.0015881348539466785,0.0008090114339747754,0.0006693847091082101,0.0010864170977997168,0.001094399899436371,0.0009507664925619894,0.0007947213516019888,0.0009485855839006542,0.0006709643167000351,0.0005952068191437892,0.0007264823302442838,0.0009318693956504149,0.000885602396759968,0.0012318121662092394,0.0014556438239038136,0.001384126200423706,0.0015081020010697557,0.0024926016303537706,0.004081461855310041,0.0,0.0,0.009027642670172762,0.025665326879882645,0.00548233059895989,3374.574803147919
