,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.930089931273318,0.7320612186997767,-1,-1,0.8977508369511141,1.0739818347869232,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",806,612,164,137,99,99,73,109,31,65,28,36,36,33,18,28,31,18,8,17,22,13,19,11,17,28,43,11,35,14,27,62,48,70,205,0,0,1116,2639,410,311,506,645
