,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,feature_sum
0,0.9257609563986601,0.7276075699714657,0.9296362995844919,0.6530040046144915,0.09673258515747497,0.07612958010790523,0.027183117893255306,0.01926436040841019,0.014752096991246588,0.013125333037026064,0.011926108374384237,0.010310757188537847,0.007573317530278899,0.008270247046186896,0.006855730459152808,0.006728464017185822,0.007199997530772745,0.004695786263688779,0.004845668358087337,0.0055809844809067,0.004624013235058089,0.003389224292257738,0.002858641678086843,0.004749773448399323,0.0036124152746398012,0.0032000469153178513,0.002883706803955702,0.003443618899465412,0.002814872155758855,0.002622581083249997,0.0038111263380125188,0.0042516957418175984,0.003820874847216564,0.004487067422250207,0.005835100065434522,0.00764637455708236,0.008259229354173612,0.015497164092497254,0.039238964406089115,0.0,0.0,0.11542772695285011,0.30893015790708295,0.0674448189439115,0.05997667074089164,12420.0
