,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9013230997936809,0.9831045585861962,-1,-1,0.8723643789876873,1.1696553553868365,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",1594,1292,0,0,704,2110
