,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9332389420354754,0.646381541791089,-1,-1,0.9021201908613778,0.9645817142175874,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1193,893,236,223,158,149,91,205,65,73,72,44,75,45,55,57,73,25,27,38,30,26,40,49,22,28,40,40,49,41,58,62,69,208,460,0,0,1756,4686,803,557,880,999
