,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9194138503722378,0.8417884989201981,-1,-1,0.9179946025963539,0.7747908209666619,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",783,591,153,101,102,90,77,80,55,56,27,56,48,51,25,45,42,24,20,31,25,12,26,16,12,19,50,14,25,19,21,44,58,88,189,0,0,1097,2716,442,237,515,618
