,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9189137081465211,0.7581674737363379,-1,-1,0.9440557222079496,0.6113388933802387,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1431,1076,423,207,212,193,158,185,102,155,130,83,101,65,73,97,56,49,45,78,34,31,54,82,56,47,71,59,37,51,74,90,135,201,648,0,0,1438,4723,1041,909
