,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9064407530017393,0.9755095618167443,-1,-1,0.8948800604306426,1.0623712156537841,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",583,420,154,90,85,81,59,48,41,26,30,19,44,34,26,24,24,22,15,26,19,10,22,16,9,16,37,29,18,20,18,34,49,81,193,0,0,612,2328,338
