,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9335786169897788,0.6594415413768504,-1,-1,0.9361334255142594,0.5617771642547165,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1416,1148,357,255,210,190,153,229,112,116,99,87,105,77,65,92,110,69,55,64,74,30,33,51,43,30,37,64,28,51,60,95,130,230,578,0,0,1633,4773,926,825
