,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9196392095784416,0.8435032445065944,-1,-1,0.9036911770227688,0.9232693646376046,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",845,745,243,134,118,139,118,97,74,79,59,116,61,71,22,59,39,26,28,59,39,19,21,26,29,26,47,39,35,12,25,80,72,129,283,0,0,1147,2592,518,429
