,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9219889413736923,0.7775471103877891,-1,-1,0.9195518183366119,0.7082047353313754,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",2708,1835,1838,1818,0,0,1861,4640
