,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9284699391923489,0.7113035372417421,-1,-1,0.8964084609723192,0.9787183537740098,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",2626,1939,1750,1990,0,0,1633,4762
