,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9144133052393592,0.8970214460265613,-1,-1,0.9286803102866392,0.7083850602279904,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1504,1229,420,292,245,190,212,158,149,148,98,133,86,76,59,113,104,58,44,116,53,60,39,37,51,36,93,53,64,36,76,145,91,165,611,0,0,1547,5029,1080
