,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9210184930988582,0.7753584838680802,-1,-1,0.8923495514743988,0.9353400625259564,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",556,426,164,83,78,76,68,53,36,50,49,35,29,26,29,26,16,16,21,24,33,11,22,20,14,18,20,26,27,23,23,41,64,99,241,0,0,627,2170,360
