,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9193310113318759,0.7834730276834857,-1,-1,0.9023033471076657,0.8794716138611527,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1746,1419,480,421,251,323,224,188,138,209,124,114,140,117,100,96,92,71,51,81,60,71,59,71,72,48,80,79,65,90,122,106,103,293,771,0,0,1676,4549
