,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9053830004467965,0.9844654729173918,-1,-1,0.9276979259053045,0.6951883213057978,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",2574,1665,1866,1981,0,0,1823,4791
