,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.929168705037265,0.6929439760544829,-1,-1,0.9300975866463094,0.642174434169344,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1507,1060,374,259,191,167,224,122,105,124,100,115,125,66,83,83,72,58,58,66,69,54,64,48,33,37,58,64,76,78,86,94,159,225,504,0,0,1645,4681,922,844
