,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9065062706521163,0.9067571717377,-1,-1,0.8982646577009676,1.0783139671756732,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",1601,1380,0,0,620,2099
