,group,r2,mse
0,11,0.7760363566327099,0.36973736433781185
1,12,0.360520032317583,0.5670749829948123
2,13,0.902745518407897,0.07008131907113636
3,14,0.23732329956740272,0.3931432466131774
4,15,0.722276917697646,0.5390465050186427
5,16,0.2871051396990356,0.7739027201769971
6,17,0.29233482426163726,0.3955785727471863
7,18,-0.09728237751430213,0.3296576106996748
8,19,0.8224977583906612,0.274873575677435
9,20,0.8732880156423747,0.1466163502573312
10,21,0.5800145327353656,0.40956361608518405
11,22,0.9452441996298984,0.03448850815897022
12,23,0.9315238001916936,0.05469157101103291
13,24,0.9513219474276964,0.03446082009221935
14,25,0.8689898138160821,0.07058731287627847
15,26,0.9849496171564261,0.005590533467900425
16,27,0.9555994669057047,0.03819016216565695
17,28,0.9922465793760017,0.004919654054659998
18,29,0.9482537128435286,0.029344794399786576
19,30,0.9035964537509192,0.03343808165243639
20,32,-0.3412348961644893,3.6398184663528963
21,33,0.9656637815972768,0.1226895738384601
22,34,0.9737128110515819,0.13307555994809978
23,35,0.976681080918529,0.12200712985583126
24,36,0.6710320786773305,1.567326940323905
25,37,-0.24581257645836807,6.162715051231818
26,38,0.8753427201703246,8.173891311042151
27,39,0.927682049993781,2.7028241728044566
28,40,-3814625.6050682105,0.02997440453675396
29,41,-24924204.538034182,0.13742955309735547
30,42,-11076705.215044886,0.03929477457878442
31,43,-10045508.74240933,0.025546733146486506
32,44,-8433344.487805685,0.014272052718921955
33,45,-949.9171342491406,5.168897592829101e-05
34,46,-20335.878609819447,0.0006907185325419596
35,47,-739.315596179883,1.9391643221812237e-05
36,48,-1666.288780941316,2.3433053399881624e-05
37,49,-269.8698506495991,2.2616822247043924e-06
38,51,0.7929386396679408,0.019094849225872568
39,52,0.9059779323232539,0.02720562949341281
40,53,0.9068222554707419,0.04640412465397054
41,54,0.6942127063134529,0.09484343927813435
42,55,0.41871880237722414,0.01598650734256202
43,56,-0.8875213185980007,0.31005008840668685
44,57,0.8821759012878242,0.030330325869105796
45,58,0.996494778518908,0.0012949380395044174
46,59,0.9473614824094073,0.0153159396488963
47,60,0.6057363424376248,7.254226620343817
48,61,0.7612447602339736,4.181657831916326
49,62,0.752203498071382,2.4083073829022235
50,63,0.9316516509216494,0.5476219888782698
51,64,0.9895755185649532,0.17960358501663592
52,65,0.8318310785959092,2.334744829167471
53,66,0.9443995255319344,0.3840628047128416
54,67,0.9977408936497457,0.015857876385189363
55,68,0.9210926834450582,1.139934268007703
56,69,0.8917405062487058,0.8183120049378058
57,70,0.8507503590651327,0.9326342055183318
58,71,0.9026193073842308,0.5479889146072333
59,72,0.5149442500854882,1.4816681418915956
60,73,0.9444690124133407,0.2967040841343406
61,74,0.8059654483880634,0.14264389634563712
62,75,0.570687030866357,0.2947810158863076
63,76,0.7628402740495277,1.1944290597319205
64,77,0.6031977889595771,1.5556064064263728
65,78,0.8476598986413935,0.16529745556075948
66,79,0.7516148946559544,0.2838504600368547
67,80,0.08134738732418578,2.5892846909806893
68,81,0.8911519893060869,0.35524137253459276
69,82,0.6114262697326615,0.48105323862603266
70,83,0.4010286126726714,0.5299571989874585
71,84,0.40818067806592806,3.1817563838599905
72,85,0.486886479172398,2.8929176280811486
73,86,0.838714521526698,0.3158174883185466
74,87,0.9344969647929025,0.09956831378269598
75,88,0.925422670834295,0.5074539548558561
76,89,0.815809924313142,0.9777240633567227
77,90,0.7534823663205458,0.3846499259343911
78,91,0.9838439861191143,0.023965549252835647
79,92,0.7944928627823564,0.9554534899200571
80,93,0.7807014510466599,0.7988505541450647
81,94,0.8994714051348994,0.14731165867415663
82,95,0.9073614724805006,0.16821297840320226
83,96,0.936200741995237,1.1365630981299562
84,97,0.9726061531035912,0.6263845747084391
85,98,0.8530193810531759,1.8414522486079563
86,99,0.6473696989351172,4.478466926239444
87,100,0.8533826647099849,1.7223295678739485
88,101,0.8415526158629613,1.686778592380739
89,103,0.7735508855491604,5.699868696703796
90,104,0.050054737321651,12.99304421741269
91,105,0.9405394538313453,1.1416356568060504
92,106,0.9229737449704849,0.9374449909220974
93,107,0.3168252374290327,4.5758050737930525
94,108,0.8225713388975608,1.8750638576876781
95,109,0.9113431367780204,0.6283208599078867
96,110,0.5001480576839321,1.9174232949982617
97,111,0.8831122798066117,0.7550743510839301
98,112,0.9803885651813854,0.0769152176661809
99,113,0.7678191276753183,0.5460605044385495
100,114,0.9423888214698134,0.289159724856504
101,115,0.649507772270715,0.9297751295444028
102,116,0.6150782798245542,0.6035081398414834
103,123,-0.21875044060264037,0.133359513332395
104,124,0.5790158630782316,0.03777373873043201
105,125,-0.443752141620106,0.25731378431457985
106,126,0.18089608619630682,0.13633872645339568
107,127,-0.044908083764047424,0.12154251412276687
108,128,-1.4887522411501193,0.16589504072175992
109,129,-3.1121548323980495,0.1647485529703054
110,130,0.748876427347442,6.857546653159521
111,131,0.9528710188483329,1.3405834344498722
112,132,0.9603430695514555,0.7849402577750999
113,133,0.8489338150294911,2.006366302063097
114,134,0.9621562864061974,0.391682639640226
115,135,0.6659728430025377,2.571184470225415
116,138,0.722469409735268,10.757871575353093
117,139,0.5290174194595616,8.377424853752862
118,140,0.7721459391125016,5.087341675037099
119,141,0.8644277187025634,2.1875572082403085
