,group,r2,mse
0,0,0.426274126,1.275948993
1,1,0.677344961,0.800906614
2,2,0.897524803,0.298205934
3,3,0.333472767,2.350378696
4,4,0.812344526,0.062791539
5,5,-2.301908391,0.570046238
6,6,-0.938417674,0.412467033
7,7,0.979002387,0.055004087
8,8,0.55921249,1.045141449
9,9,0.529430513,0.986211583
10,10,0.987755272,0.030161549
11,11,-47.82328298,14.73308144
12,12,-47.93642585,12.65217579
13,13,0.989768066,0.030486137
14,14,0.987609261,0.030591759
15,15,0.964419279,0.16383688
16,16,0.991624688,0.026421249
17,17,0.848897714,0.699649197
18,18,0.87179969,0.3742825
19,19,0.934425049,0.266944575
20,20,0.992008671,0.020548329
21,21,0.96344127,0.086351577
22,22,0.809113622,0.274017758
23,23,0.984897372,0.061558728
24,24,0.986814161,0.041240467
25,25,0.959721047,0.285801847
26,26,0.971339495,0.13970791
27,27,0.9791664,0.133572561
28,28,0.986466,0.056592452
29,29,0.969730789,0.170835231
30,30,0.968515936,0.126876689
31,31,0.818717044,0.655253955
32,32,0.224167269,1.808475192
33,33,0.984522112,0.029534504
34,34,0.56855687,0.901734338
35,35,0.971246466,0.105471859
36,36,0.953325901,0.123382165
37,37,0.971618179,0.101696436
38,38,0.921989024,0.178601965
39,39,0.992083762,0.022556762
40,40,0.964035618,0.060044112
41,41,0.980577601,0.035350533
42,42,0.072599372,0.840401377
43,43,0.426311002,3.851388483
44,44,0.52212942,1.724062658
45,45,0.93389127,0.32721797
46,46,0.923797716,0.568620369
47,47,-1.287700079,4.523679072
48,48,-0.104350749,4.406675265
49,49,-4.5664953,2.23127852
50,50,0.79306445,0.386720833
51,51,0.8817077,0.706004666
52,52,0.552218383,1.514433981
53,53,0.74362168,2.218354453
54,54,0.350967057,4.131439607
55,55,-2.744315128,17.5988201
56,56,0.860735027,0.805264573
57,57,0.917999022,0.335817915
58,58,0.99264493,0.030929456
59,59,0.981383184,0.046164688
60,60,0.992570822,0.023703526
61,61,0.834704661,0.32882896
62,62,0.648542058,0.807636039
63,63,0.026014566,1.397240782
64,64,0.959252604,0.310379047
65,65,0.992076038,0.040451417
66,66,0.859919797,0.667943827
67,67,0.687058197,0.798549291
68,68,0.951314721,0.117179154
69,69,0.991557632,0.013460271
70,70,-1.052854461,1.570052504
71,71,0.974369693,0.014360728
72,72,0.834274399,0.066212645
73,73,0.838206833,0.091912953
74,74,0.968630873,0.013199575
75,75,0.657892997,0.107754963
76,76,0.860469238,0.0909556
77,77,0.507922809,0.230237259
78,78,0.964730574,0.018570733
79,79,0.666994651,0.149139949
80,80,0.897667454,0.032285106
81,81,0.943317297,0.029639385
82,82,0.974304835,0.015622258
83,83,0.926433191,0.03692784
84,84,0.963499566,0.016491224
85,85,0.757742235,0.237604175
86,86,0.755308865,0.146635697
87,87,0.283224373,0.427571062
88,88,0.207134113,2.672804971
89,89,0.877020026,0.319328291
90,90,0.721283151,0.325939961
91,91,0.815371991,0.445848768
92,92,0.842748632,0.322000733
93,93,0.429541808,1.049310562
94,94,0.953290463,0.109452951
95,95,0.809295824,0.40480534
96,96,0.887485355,0.209865056
97,97,0.966840633,0.103040154
98,98,0.716046472,0.733828519
99,99,0.98287394,0.044752731
100,100,0.781270728,0.260331218
101,101,0.235959597,0.520830349
102,102,-1.7021008,1.591216662
103,103,0.349143837,2.826609011
104,104,0.561531673,1.392637546
105,105,0.533075004,0.474560315
106,106,0.771275892,0.958307403
107,107,0.959030047,0.116932232
108,108,0.246776131,1.141443699
109,109,0.996180546,0.016611635
110,110,0.984549201,0.04823248
111,111,0.490527513,0.673829325
112,112,0.95398784,0.262994433
113,113,0.908962341,0.310758773
114,114,0.936237965,0.123810138
115,115,0.823335597,0.1356893
116,116,0.237558716,0.264598733
117,117,0.316952201,0.692474141
118,118,-4.589691068,2.817421864
119,119,0.976354166,0.301985081
120,120,0.97026917,0.138692209
121,121,0.971051985,0.259870346
122,122,0.952922103,0.164441368
123,123,0.819394974,1.045663717
124,124,0.977906672,0.075555899
125,125,0.963607251,0.618242412
126,126,0.687098169,1.843371973
127,127,0.992947528,0.075728656
128,128,0.995376411,0.020431463
129,129,0.96574019,0.638038467
130,130,0.716735907,3.339479398
131,131,0.966525552,0.518034081
132,132,0.853112779,0.954365699
133,133,0.941155751,0.032028473
134,134,0.930664476,0.02964703
135,135,0.889111234,0.044980809
136,136,0.775637903,0.284992991
137,137,0.17205022,0.993185713
138,138,0.179168375,0.722841363
139,139,-5.494531995,3.840675018
140,140,0.767932292,0.350538193
141,141,0.689416008,0.505147657
142,142,0.958906743,0.102777249
143,143,0.8284916,0.729257856
144,144,0.9656768,0.152692638
145,145,0.891755534,0.37108259
146,146,0.641293077,0.570205151
147,147,0.499985935,0.972102465
148,148,0.978778316,0.10038287
149,149,0.971467329,0.136740794
150,150,0.902110321,0.195202
151,151,0.972257243,0.082252336
152,152,0.995243118,0.035689427
153,153,0.969151033,0.295228858
154,154,-0.764656757,1.99988432
155,155,0.834037008,0.101371075
156,156,0.757701997,0.273817578
157,157,0.788967622,0.376003709
158,158,0.671808212,0.941358981
159,159,0.983998643,0.041742521
160,160,0.991499504,0.029291095
161,161,-1.656916211,2.089131517
162,162,0.93948717,0.063045561
163,163,0.583565212,0.392675608
164,164,0.962340945,0.055126464
165,165,0.300530492,0.941638892
166,166,0.648938068,0.243985857
167,167,0.852329798,0.073660951
168,168,0.430400516,0.845865525
169,169,0.904177457,0.096361009
170,170,0.844480711,0.114865008
171,171,0.764542533,0.88526933
172,172,0.961334983,0.16142694
173,173,0.984997092,0.038755439
174,174,0.846045554,0.420976568
175,175,0.841463792,0.653666639
176,176,0.171364642,3.109108755
177,177,0.982648419,0.114023091
178,178,0.959503883,0.217163308
179,179,0.954493579,0.266768962
180,180,0.908700754,0.679578654
181,181,0.963275465,0.487917883
182,182,0.917666878,0.427600679
183,183,0.987540605,0.06499863
184,184,0.974665041,0.19645423
185,185,0.997523594,0.033050776
186,186,0.950918618,0.690684653
187,187,0.94645331,0.038067616
188,188,0.993092589,0.00511663
189,189,0.958175935,0.045567441
190,190,0.907925752,0.06449109
191,191,0.87397248,0.075179212
192,192,0.805861257,0.106436375
193,193,0.986506441,0.012781453
194,194,0.855030817,0.115382535
195,195,0.992574889,0.009981049
196,196,0.966998431,0.057012568
197,197,0.975081838,0.071532762
198,198,0.988241305,0.037393071
199,199,0.630700223,0.282850629
200,200,0.308014202,0.778847172
201,201,0.954566322,0.160522696
202,202,0.904161951,0.286954829
203,203,0.899776982,0.140243016
204,204,0.690374652,0.797871551
205,205,0.987486881,0.081361119
206,206,0.889452804,0.509381383
207,207,0.600808416,0.379451535
208,208,0.657200026,0.474577992
209,209,0.9110774,0.519852939
210,210,0.979760904,0.122529422
211,235,0.987305321,0.007963367
212,236,0.970569276,0.022220978
213,237,0.990019036,0.024345096
214,238,0.991392938,0.027625909
215,239,0.984788185,0.030821921
216,240,0.953061887,0.128832598
217,241,0.947900864,0.113029216
218,242,0.967999689,0.081635783
219,243,0.74063166,0.903904197
220,244,0.68120933,0.626339483
221,245,0.882711896,0.559145864
222,246,0.98825133,0.046866699
223,247,0.878065436,0.740701462
224,248,0.864844743,0.725906601
225,249,0.589768437,0.767223063
226,250,0.697506118,0.559621805
227,251,0.215317573,1.859856714
228,252,0.440538961,2.030527956
229,263,-0.443180045,43.16542982
230,264,0.347470112,17.7117005
231,265,0.592352717,10.05428337
232,266,0.659770098,10.28317385
233,267,-0.099266642,39.61688846
234,268,0.959567463,1.352487845
235,269,0.863125604,4.414660562
236,270,-0.883989786,44.32308387
237,271,0.833249005,4.311874459
238,272,0.342334778,27.64995584
239,273,0.833111054,8.204108879
240,274,0.890802177,0.051335674
241,275,0.743522189,0.404576309
242,276,0.448271491,0.922499149
243,277,0.582219423,1.063701981
