,group,r2,mse,
244,258,0.967134897,0.044297375,
245,259,0.057311204,1.039613105,
246,260,0.312559093,0.69966843,
247,261,0.521703451,0.267156539,
248,262,-0.45068787,0.884581366,
249,263,0.805787055,0.0263005,
250,264,0.70912185,0.057403894,
251,265,-3.633921317,0.084078493,
252,266,0.963938126,0.005184717,
253,267,0.557746767,0.079738622,
254,268,-4.598898842,0.128285764,
255,269,-7.332616339,14.42948183,
256,270,-0.995436668,9.03267671,
257,271,0.778921674,0.384941494,
258,272,0.935474105,0.75771043,
259,273,0.736673134,1.049196999,
260,274,0.874887026,0.546101411,
261,275,0.287601227,1.431776194,
262,276,0.857912404,0.219904231,
263,277,-1.574857753,0.852849679,
264,278,-1.144436047,2.257987733,
265,279,-3.453515607,1.482232664,
266,280,-0.380915625,0.422737135,
267,281,-1.300376395,1.139062452,
268,282,0.264728853,0.223274346,
269,283,0.81055928,0.080839858,
270,284,0.714903853,1.365877127,
271,285,0.898467603,0.518923438,
272,286,0.716490302,0.50904729,
273,287,0.191176621,1.170696592,
274,288,0.968819573,0.030759784,
275,289,0.993506227,0.005501299,
276,290,0.961459973,0.02904736,
277,291,0.985109148,0.009817692,
278,292,0.965720697,0.018966721,
279,293,0.848211787,0.060072575,
280,294,0.863553756,0.048479935,
281,295,0.571140038,0.154315477,
282,296,0.941683421,0.007248566,
283,297,0.816112417,0.087573341,
284,298,0.556614862,0.199166564,
285,299,0.618921524,0.063891285,
286,300,0.590416784,0.097744471,
287,301,0.623939533,0.095878505,
288,302,-1.077674406,0.1285564,
289,303,-0.985892765,2.92134691,
290,304,0.758411206,0.328758069,
291,305,-5.848499168,5.375003214,
292,306,-29.14158337,12.13150061,
293,307,0.442830195,0.306550924,
294,308,0.773392714,0.073003994,
295,309,0.676045709,0.133960459,
296,310,0.761823283,0.128967129,
297,311,0.879383718,0.129972964,
298,312,0.948878439,0.055296633,
299,313,0.892188792,0.171561416,
300,314,0.628130637,0.126652895,
301,315,0.571895339,0.138540844,
302,316,-0.315854009,0.323381153,
303,317,0.792360379,0.145607876,
304,318,-0.347689024,1.024681127,
305,319,0.417938851,0.555898985,
306,320,0.208766766,0.789844806,
307,321,0.955866516,0.018859858,
308,322,0.427986021,0.153354098,
309,323,0.135870778,0.540143406,
310,324,-3.166134476,2.492931674,
311,325,0.998972042,0.00566047,
312,326,0.994530295,0.02832587,
313,327,0.999054212,0.003805455,
314,328,0.999043908,0.007277733,
315,329,0.994148681,0.036012023,
316,330,0.997078952,0.01664428,
317,331,0.737961393,6.711013449,
318,332,0.263451895,23.81493072,del
319,333,0.188964525,0.974720777,
320,334,0.391695317,0.717403461,
321,335,0.604370111,0.437681381,
322,336,-0.425856252,2.958869491,
323,337,0.685277127,0.726010435,
324,338,0.836000489,0.327425977,
325,339,0.64748697,0.476820295,
326,340,0.680834031,0.125563999,
327,341,0.160488412,0.217786963,
328,342,-2.29675394,0.606786319,
329,343,0.55265357,0.084811253,
330,344,0.871601189,0.0123782,
331,345,0.68038913,0.025279501,
332,346,0.809092486,0.018113965,
333,347,-1.991463451,0.131266742,
334,348,-0.473662552,0.051631307,
335,349,-4.098664592,14.66539444,
336,350,-3.617604611,4.945572474,
337,351,-3.378792365,6.398192028,
338,352,-5.680713772,12.58213386,
339,353,0.793605518,1.768851457,
340,354,0.398812884,5.532333474,
341,355,-2.411274291,2.229842619,
342,356,0.734714346,1.500987673,
343,357,0.700317328,1.800944774,
344,358,0.85115919,0.424286977,
345,359,0.059263521,56.93671491,del
346,360,0.939550525,1.601549215,
347,361,0.548237061,5.427936502,
348,362,0.896174852,0.597411201,
349,363,0.80842179,0.535442778,
350,364,-0.211154051,1.913922629,
351,365,0.628218952,0.033728612,
352,366,0.719089614,0.117707449,
353,367,0.874223297,0.055533746,
354,368,0.990543783,0.004791347,
355,369,0.953100994,0.015384203,
356,370,0.875467833,0.02784294,
357,371,0.513934995,0.042935869,
358,372,0.810264101,0.048652686,
359,373,0.801775754,0.020730344,
360,374,0.910797433,0.003824457,
361,375,0.232053212,0.01375429,
362,376,0.82020419,1.617373744,
363,377,0.949465803,0.429351717,
364,378,0.928461083,0.628371977,
365,379,0.955265331,0.347548193,
366,380,0.985116105,0.088625993,
367,381,0.963500672,0.240888276,
368,382,0.863058601,0.812674207,
369,383,0.85382196,0.74589628,
370,384,0.923940943,0.413175232,
371,385,-12.6153213,12.53554208,
372,386,-0.882539145,3.275200522,
373,387,0.520012647,1.315422867,
374,388,0.680047187,0.659082467,
375,389,0.353705353,1.37843489,
376,390,0.823682341,0.315239246,
377,391,-1.565604595,1.320321207,
378,392,0.158015295,1.267252113,
379,393,0.64648531,0.279154853,
380,394,0.009042163,2.332607326,
381,395,-4.361257274,4.887201636,
382,396,0.981607567,0.174747471,
383,397,0.987529408,0.095233246,
384,398,0.981496642,0.155139323,
385,399,0.960160029,0.438059238,
386,400,0.986230022,0.162855361,
387,401,0.973365036,0.238035019,
388,402,0.879614642,1.863331416,
389,403,0.97096094,0.447678463,
390,404,0.97205284,0.317936889,
391,405,0.889552443,0.038484957,
392,406,-0.062777113,2.246080899,
393,407,0.83736546,0.133849817,
394,408,0.940906062,0.253681996,
395,409,0.860625273,0.579622439,
396,410,0.938902247,0.252956417,
397,411,0.923056147,0.441483207,
398,412,0.827574282,0.908988298,
399,413,0.945772856,0.406210567,
400,414,0.95266952,0.402421758,
401,415,0.97735708,0.22756134,
402,416,0.19404184,0.204707236,
403,417,0.971275955,0.008398919,
404,418,0.92825037,0.023911181,
405,419,0.89046841,1.091778235,
406,420,0.981828038,0.147545129,
407,421,0.875106619,0.53621789,
408,422,0.928397466,0.234398636,
409,423,0.990122647,0.024015415,
410,424,0.99218351,0.013979649,
411,425,0.983352536,0.023166504,
412,426,0.965146455,0.038743273,
413,427,0.977020557,0.151712792,
414,428,0.747615919,0.445731033,
415,429,0.987353896,0.04406561,
416,430,0.957940408,0.104300891,
417,431,0.956063817,0.076684187,
418,432,0.977872254,0.031210813,
419,433,0.988371234,0.011648651,
420,434,0.880150297,0.093935633,
421,435,0.796127923,1.144269478,
422,436,0.968673331,0.088686502,
423,437,0.933873248,0.14794631,
424,438,0.977148407,0.04241632,
425,439,0.991670181,0.012074087,
426,440,0.997709536,0.002646193,
427,441,0.966022548,0.030720712,
428,442,0.99104368,0.006542382,
429,443,0.73252298,1.14235004,
430,444,0.683662901,0.572562455,
431,445,0.74929141,0.383966191,
432,446,0.63474658,0.471481482,
433,447,0.837772059,0.17027528,
434,448,0.906557986,0.082395385,
435,449,0.921419124,0.054898718,
436,450,0.875153972,0.070295538,
437,451,0.966209298,0.212867479,
438,452,0.961235413,0.145311079,
439,453,0.952974561,0.135830003,
440,454,0.958119101,0.096946547,
441,455,0.953912038,0.088457131,
442,456,0.968658978,0.047141743,
443,457,0.964155689,0.043888968,
444,458,0.991524012,0.008028212,
445,459,0.903120948,0.370173594,
446,460,0.967845743,0.058223827,
447,461,0.911314787,0.131466953,
448,462,0.892641744,0.138672851,
449,463,0.993079525,0.00755117,
450,464,0.990383381,0.00830742,
451,465,0.987574789,0.00874783,
452,466,0.989871909,0.006135748,
453,467,0.959046082,2.394893837,
454,468,0.949612854,1.578613006,
455,469,0.975827812,1.342516502,
456,470,0.927446278,3.864509394,
457,471,0.949796362,0.462625885,
458,472,0.988506235,0.108726221,
459,473,0.983896185,0.18168058,
460,474,0.969842913,0.331255582,
461,475,0.534943872,0.010977821,
462,476,0.755260021,0.076568374,
463,477,0.940597525,0.010676296,
464,478,0.803958435,0.028298737,
465,479,-0.249490373,0.143546667,
466,480,0.630844697,3.682653541,
467,481,0.484215017,3.319191734,
468,482,0.587135966,1.92008853,
469,483,0.979900376,0.004631694,
470,484,0.826756811,0.046402354,
471,485,0.991996878,0.001996215,
472,486,0.985957268,0.003417091,
473,487,0.920214732,0.013671969,
474,488,0.834161177,0.096473332,
475,489,0.783740417,0.157341512,
476,490,0.989759285,0.00604502,
477,491,0.980930584,0.012062299,
478,492,0.99411617,0.002633655,
479,493,0.681964821,0.028803388,
480,494,0.711026585,0.024987705,
481,495,0.952574866,0.006342226,
482,496,0.85876637,0.015480775,
483,497,-2.797445853,11.1430243,
484,498,0.929403185,0.197142805,
485,499,0.971573649,0.071714763,
486,500,0.77362704,0.528972051,
487,501,0.87445545,0.198139192,
488,502,0.465288412,0.492398948,
489,503,0.99210487,0.011731692,
490,504,0.991300444,0.012929741,
491,505,0.975771924,0.04115906,
492,506,0.839831467,0.030271247,
493,507,0.680629012,0.093767096,
494,508,0.636282937,0.05682403,
495,509,0.973428419,0.004610477,
496,510,0.81060823,0.124007809,
497,511,-0.493435796,0.165763008,
498,512,-0.46717515,0.259999385,
499,513,0.623615267,0.117620252,
500,514,0.671144556,0.108874821,
501,515,0.849247273,0.066813143,
502,516,0.75218613,0.061634144,
503,517,-0.729064481,1.07759212,
504,518,0.52372578,0.31996157,
505,519,-2.653637269,1.543579906,
506,520,-0.403357971,0.516715356,
507,521,0.509997883,5.915641481,
508,522,0.501122614,7.93727437,
509,523,0.964989872,0.269907055,
510,524,0.701624733,6.226954797,
511,525,0.813289674,3.302462621,
512,526,0.974400546,0.282430708,
513,527,0.872377879,1.066702484,
514,528,0.859453297,0.722673635,
515,529,0.349719962,2.175134606,
516,530,0.987428598,0.092536635,
517,531,0.966408254,0.231875061,
518,532,0.990850438,0.065656238,
519,533,0.799516356,1.277508489,
520,534,0.937094064,0.148341136,
521,535,0.821379101,0.414745148,
522,536,0.903892551,0.215016814,
523,537,0.853535164,0.312930185,
524,538,0.970002456,0.327085125,
525,539,0.947610312,0.440525222,
526,540,0.968030788,0.268056809,
527,541,0.927249615,0.52771799,
528,542,0.95063691,0.346106627,
529,543,0.960530743,0.263376196,
530,544,0.98779122,0.074077234,
531,545,0.996043028,0.020723205,
532,546,0.868799553,0.784440831,
533,547,0.855056332,0.815509632,
534,548,0.977206665,0.109895936,
535,549,0.584091221,1.738678726,
536,550,0.98832535,0.002723254,
537,551,0.923655687,0.00467569,
538,552,0.200273354,0.21195994,
539,553,0.978269302,0.000863494,
540,554,0.996300129,9.81E-05,
541,555,0.979582851,0.000316358,
542,556,0.783414933,1.726102385,
543,557,0.857166819,1.335699783,
544,558,0.8164658,3.777867038,
545,559,0.835612502,4.568214387,
546,560,0.833570801,6.846238294,
547,561,0.583487662,0.765379381,
548,562,0.083309854,1.344896442,
549,563,0.917367704,0.082919582,
550,564,-0.284037329,0.05214261,
551,565,0.333216655,0.493859664,
552,566,-0.313754553,0.08872577,
553,567,-1.7035802,0.047214446,
554,568,0.993046266,0.007485388,
555,569,0.983595869,0.016648668,
556,570,0.600669327,0.38261045,
557,571,0.278396849,8.423650208,
558,572,0.678272412,2.712138329,
559,573,0.507724018,1.73651214,
560,574,0.528882329,2.332623175,
561,575,0.853738501,0.856256254,
562,576,0.673964078,2.774020964,
563,577,0.922749295,0.433279342,
564,578,0.952114928,0.312974092,
565,579,0.837222921,0.683758411,
566,580,0.753302008,0.890743068,
567,581,0.960114084,0.38477953,
568,582,0.927706241,0.492215225,
569,583,0.577192989,2.14109801,
570,584,0.914677627,0.327822681,
571,585,0.938150831,0.722217657,
572,586,0.856662354,1.215618803,
573,587,0.966609078,0.195031627,
574,588,0.958754818,0.319934129,
575,589,0.919467919,0.449412484,
576,590,0.888321702,0.419124816,
577,591,-7.624449936,7.396829149,
578,592,-11.30304945,3.166800073,
579,593,-5.84029352,1.22423284,
580,594,-2.66519574,0.209549728,
581,595,0.074411869,0.067434669,
582,596,0.324844879,0.041362499,
583,597,0.637916719,0.025545251,
584,598,0.436076824,0.043455959,
585,599,-2.395122886,5.455012285,
586,600,-0.980140498,2.540970167,
587,601,0.843816711,1.158400489,
588,602,0.749005689,1.388281801,
589,603,0.823450622,0.696172263,
590,604,0.697180939,0.735622852,
591,605,0.840178346,0.916387138,
592,606,0.839289347,0.756263689,
593,607,0.701941088,1.486269273,
594,608,0.509715491,0.618443399,
595,609,0.820076548,0.720407324,
596,610,0.189801242,3.411233836,
597,611,0.455782796,1.41232349,
598,612,0.685391679,1.064502128,
599,613,-0.037773726,2.352312686,
600,614,0.764459191,0.770719216,
601,615,0.878345662,0.438499348,
602,616,-0.632898256,4.663900712,
603,617,0.482855142,2.182925031,
604,618,0.624777481,1.83134004,
605,619,0.730322663,1.42337854,
606,620,0.31665525,1.687172326,
607,621,0.767972822,0.666871289,
608,622,0.7695898,0.483825119,
609,623,0.249837149,2.460549811,
610,624,-0.422923876,2.787439808,
611,625,0.397533596,1.533013917,
612,626,0.809290865,0.610357398,
613,627,0.824506739,0.698248108,
614,628,0.982474048,0.020333341,
615,629,0.983586421,0.025242984,
616,630,0.989462222,0.013599958,
617,631,0.977246155,0.038787099,
618,632,0.157620335,3.593740755,
619,633,-0.276412196,4.794344162,
620,634,0.927867148,0.007069968,
621,635,0.937942734,0.008937388,
622,636,0.066592507,0.160624167,
623,637,-0.381828321,0.431081898,
624,638,0.854871859,0.009346684,
625,639,0.856482551,0.970259431,
626,640,0.955438836,0.310161843,
627,641,0.968670327,0.192992067,
628,642,0.972362889,0.216383727,
629,643,0.953301883,0.234206063,
630,644,0.984084451,0.093726082,
631,645,0.97810472,0.113403665,
632,646,0.966543125,0.189211797,
633,647,0.942625349,0.185013589,
634,648,0.977259664,0.078986268,
635,649,0.96215426,0.145790184,
636,650,0.913437487,0.312455978,
637,651,0.875607821,0.024196976,
638,652,-8.887193085,1.07311371,
639,653,0.522177754,0.045709117,
640,654,0.96542374,0.002057728,
641,655,-201.4487413,5.019168011,
642,656,0.944974741,0.003950551,
643,657,0.917940893,2.542477665,
644,658,0.987084635,0.355664097,
645,659,0.728811712,2.967077288,
646,660,0.943188715,0.486226273,
647,661,0.989638509,0.081480502,
648,662,0.969237625,0.226771049,
649,663,0.863963342,3.279863806,
650,664,0.743836112,3.491562468,
651,665,0.853191781,1.397969828,
652,666,0.98506384,0.133983087,
653,667,0.852810848,0.779834259,
654,668,0.797739475,1.126060518,
655,669,-1.001083458,3.43820278,
656,670,0.953448151,0.025675069,
657,671,-12.09715973,1.026767677,
658,672,0.972752118,0.013078927,
659,673,0.826543317,0.123486176,
660,674,0.967981955,0.015112621,
661,675,0.864850096,0.00238685,
662,676,0.137352483,0.07819052,
663,677,-0.428320637,0.155710073,
664,678,0.619240638,0.048645487,
665,679,0.866367052,1.079335171,
666,680,0.973552609,0.194142831,
667,681,0.984006966,0.110313322,
668,682,0.813509141,1.172582871,
669,683,0.84086771,0.96809185,
670,684,0.87664947,0.973775877,
671,685,0.833142254,1.348735144,
672,686,0.815162891,1.016728694,
673,687,-0.235355948,4.585874384,
674,688,0.263221967,3.246588864,
675,689,0.980587698,0.150097298,
676,690,0.888863071,0.32243631,
677,691,-0.379937954,3.358284261,
678,692,0.834351274,0.100719431,
679,699,-3.982034407,0.036490957,
680,700,-5.299162242,0.019245017,
681,701,0.499810456,0.011303521,
682,702,0.562381935,0.003960101,
683,703,-0.802319468,0.050440434,
684,704,-0.012743138,0.014665661,
685,705,0.865618293,0.007442272,
686,706,0.947916912,0.001335597,
687,707,-2.778934451,0.281319583,
688,708,-2.279004549,0.101887895,
689,709,0.683435656,0.698941509,
690,710,0.451257393,1.05888513,
691,711,0.587373227,0.404743389,
692,712,0.986902397,0.084810007,
693,713,0.834231008,1.748358678,
694,714,0.965567134,0.258640954,
695,715,0.993869816,0.034736018,
696,716,0.801048814,1.209415163,
697,717,0.613544546,1.381755447,
698,718,-3.734343408,0.360684406,
699,719,-1.591775,0.085023638,
700,720,0.991909001,0.004136643,
701,721,0.95795936,0.00780577,
702,722,0.79736418,0.123979394,
703,723,0.671589416,0.072558131,
704,724,-9.338934388,0.852976403,
705,725,0.085196106,0.051831026,
706,726,0.735841374,0.049839895,
707,727,0.949414482,0.006891836,
708,728,0.942874311,0.015934984,
709,729,0.86454839,0.068623869,
710,730,-1.803311474,0.427968296,
711,731,0.929986805,0.20691414,
712,732,0.702746451,1.33211042,
713,733,0.80103979,1.417082957,
714,734,0.980800488,0.084270243,
715,735,0.804484193,1.382426454,
716,736,0.427270759,6.427947,
717,737,0.934877919,0.32993041,
718,738,0.651734178,3.062998756,
719,739,0.217058875,11.50154714,
720,740,0.904218969,0.027002425,
721,741,0.959131226,0.005670214,
722,742,0.821116509,0.098444223,
723,743,0.74886884,0.064178586,
724,744,0.976374222,0.00577417,
725,745,0.920572928,0.00836869,
726,746,-0.162509294,0.096953452,
727,747,-0.024196302,0.066211812,
728,748,0.664160979,0.065197602,
729,749,0.851789494,0.023319126,
730,750,0.543425563,0.069215029,
731,751,0.955204651,0.011168591,
732,752,-0.146336267,0.067396396,
733,753,-1.19178655,0.173117845,
734,754,-6.543000582,0.129121503,
735,755,0.907711059,0.012720137,
736,756,0.921935565,0.009826655,
737,757,-5.626699461,0.315459257,
738,758,0.840196498,0.057649558,
739,759,0.738714671,0.141983691,
740,760,-5.164459937,0.706123259,
741,761,0.778973089,0.014216887,
742,762,0.794964951,0.017607251,
743,763,-2.557888375,0.216129182,
744,764,0.953929992,0.007434239,
745,765,0.98781102,0.005045236,
746,766,0.792186221,0.041474202,
747,767,0.900146959,0.05214522,
748,768,0.951883554,0.007657606,
749,769,0.856295428,0.049861602,
750,770,0.326495728,0.107331783,
751,771,0.923913876,0.008158665,
752,772,0.880737069,0.006736962,
753,773,0.992692362,0.011275458,
754,774,0.972579418,0.038278418,
755,775,0.979382408,0.025755519,
756,776,-1.083319026,10.69147658,
757,777,-2.162329561,10.31927904,
758,778,0.457456619,1.563080503,
759,779,0.752172693,0.602488258,
760,780,-0.966379233,9.808104945,
761,781,-0.163497497,1.493031647,
762,782,-0.360808635,7.526807509,
763,783,0.289846451,1.725139686,
764,784,-0.32001445,6.211654155,
765,785,-4.707258855,7.199119081,
766,786,0.918688783,0.765848004,
767,787,0.930892899,0.605829818,
768,788,0.851134682,1.082404385,
769,789,0.320139137,0.248053479,
770,790,0.938705381,0.014465899,
771,791,-0.27224717,0.177703668,
772,792,0.741907939,1.786287751,
773,793,0.824185422,1.269295134,
774,794,0.832912278,0.941841123,
775,795,0.783423924,0.931361257,
776,796,0.818376135,0.385273155,
777,797,0.916087277,0.570227497,
778,798,0.716042736,1.991692842,
779,799,0.379825689,0.060485713,
780,800,0.793698054,0.013898537,
781,801,0.739868127,0.021260777,
782,802,0.570921695,0.023535612,
783,803,0.803931211,0.055205736,
784,804,0.966631621,0.005648916,
785,805,0.94943566,0.007412126,
786,806,0.679329027,0.059269142,
787,807,0.770331459,0.024305,
788,808,0.673566867,0.168328388,
789,809,0.796590806,0.080116539,
790,810,-0.993064319,0.221063536,
791,811,0.825120982,0.013926847,
792,812,0.437183999,0.044117488,
793,813,0.19615714,0.049319862,
794,814,0.752189208,0.046479338,
795,815,0.986538924,0.001442749,
796,816,0.94040311,0.006611094,
797,817,0.631784417,0.042635306,
798,818,0.966788716,0.005522807,
799,819,0.979611892,0.001858002,
800,820,0.786169232,0.0604101,
801,821,0.782256771,0.049118142,
802,822,0.858240587,0.064507203,
803,823,0.69616012,0.091187267,
804,824,0.847386515,0.080728442,
805,825,0.573401123,0.122262982,
806,826,-1.736024249,0.170058825,
807,827,0.177455803,0.031622473,
808,828,0.512173866,0.038520497,
809,829,0.465454799,0.022115991,
810,830,0.823877977,0.010604865,
811,831,0.921437633,0.004832334,
812,832,0.698106962,0.02401129,
