,group,r2,mse,
187,203,-0.146609696,0.137950599,
188,204,-0.605741267,0.088957252,
189,205,0.896609233,0.094791579,
190,206,0.956594788,0.020344738,
191,207,0.968244054,0.013940333,
192,208,0.491856026,0.403516153,
193,209,0.799462207,0.077827692,
194,210,0.940304873,0.020713266,
195,211,0.833675768,0.10917362,
196,212,0.782384995,0.061586726,
197,213,0.763440397,0.065390634,
198,214,0.64627394,0.428314692,
199,215,0.570531354,0.294321218,
200,216,0.148656656,0.509515638,
201,217,0.748766769,0.098282589,
202,218,0.790359125,0.059958872,
203,219,0.115538488,0.197790677,
204,220,0.791457592,1.467635126,
205,221,0.984729002,0.088229927,
206,222,0.889206964,0.61456417,
207,223,0.648630924,0.057752067,
208,224,0.340535682,0.05883394,
209,225,-0.487480874,0.079350329,
210,226,0.914664797,0.118198876,
211,227,0.910559862,0.125156634,
212,228,0.916798017,0.141719619,
213,229,0.936585319,0.673537226,
214,230,0.957362674,0.289378986,
215,231,0.972347233,0.215255369,
216,233,0.191638771,7.120130763,
217,234,0.923767538,1.039563423,
218,235,0.966981937,0.355205073,
219,236,0.955915525,0.400390956,
220,237,0.883590442,0.881853052,
221,238,0.914407701,0.713941462,
222,239,0.869040276,0.235238106,
223,240,0.917867907,0.158334385,
224,241,0.937821716,0.135589687,
225,242,0.967598838,0.151065378,
226,243,0.943291612,0.200148238,
227,244,0.928422509,0.178286682,
228,245,0.941844713,0.074821093,
229,246,0.932334805,0.008400531,
230,247,0.704265696,0.033477168,
231,248,0.670816732,0.028350811,
232,249,0.717781824,0.044511189,
233,250,0.104999352,0.080808334,
234,251,0.753541152,4.274125422,
235,252,0.657576203,5.428970576,
236,253,-0.27025744,16.3361733,
237,254,0.540833434,2.130477545,
238,255,0.850118631,0.462120231,
239,256,-0.484332462,2.868000372,
240,257,0.702026142,0.419034818,
241,258,0.972321836,0.037306136,
242,259,-0.006776847,1.110290488,
243,260,0.319733698,0.692366211,
244,261,0.527438306,0.263953287,
245,262,-0.519043282,0.92626223,
246,263,0.824213969,0.02380511,
247,264,0.742031381,0.050909301,
248,265,-3.550284061,0.082560967,
249,266,0.976782014,0.003338115,
250,267,0.543362472,0.082332122,
251,268,-4.966816998,0.136715754,
252,269,-7.315121095,14.39918555,
253,270,-1.10437696,9.5258131,
254,271,0.778869212,0.385032841,
255,272,0.940750324,0.695753197,
256,273,0.751238619,0.991162423,
257,274,0.875139942,0.544997467,
258,275,0.342691609,1.321055765,
259,276,0.875805234,0.192212096,
260,277,-1.482246177,0.822174683,
261,278,-1.307448148,2.429631614,
262,279,-3.399719683,1.46432814,
263,280,-0.365643895,0.418062028,
264,281,-1.352355423,1.16480057,
265,282,0.260888054,0.224440653,
266,283,0.807544392,0.082126398,
267,284,0.683582946,1.51593356,
268,285,0.8748239,0.63976439,
269,286,0.700277821,0.538157122,
270,287,0.188855818,1.174055738,
271,288,0.97114458,0.028466143,
272,289,0.990774839,0.007815236,
273,290,0.946225845,0.040529221,
274,291,0.981581211,0.012143697,
275,292,0.95183569,0.026649288,
276,293,0.857287859,0.056480576,
277,294,0.84777389,0.054086589,
278,295,0.61454308,0.138697882,
279,296,0.926312292,0.009159149,
280,297,0.794412214,0.097907694,
281,298,0.583128359,0.187256823,
282,299,0.6682898,0.055614243,
283,300,0.546555763,0.108211629,
284,301,0.646976642,0.090005078,
285,302,-1.99380032,0.185241821,
286,303,-0.992805095,2.931515291,
287,304,0.792600129,0.282233211,
288,305,-5.595762901,5.176644681,
289,306,-27.78207507,11.58432047,
290,307,0.488409084,0.281473738,
291,308,0.690084957,0.099842491,
292,309,0.659488171,0.140807274,
293,310,0.831967398,0.090985729,
294,311,0.92175677,0.084312867,
295,312,0.95414085,0.049604444,
296,313,0.876015771,0.19729776,
297,314,0.623503342,0.128228879,
298,315,0.526071972,0.153369947,
299,316,-0.343108757,0.330079215,
300,317,0.780147324,0.154172315,
301,318,-0.287914545,0.97923312,
302,319,0.434158005,0.540408841,
303,320,0.23033472,0.768314699,
304,321,0.965034457,0.01494206,
305,322,0.333924425,0.178571543,
306,323,0.297979183,0.438813901,
307,324,-2.591041078,2.148807269,
308,325,0.999110559,0.004897721,
309,326,0.99585649,0.021457927,
310,327,0.999044471,0.003844651,
311,328,0.998376228,0.01236009,
312,329,0.992902423,0.043682137,
313,330,0.998223336,0.010123522,
314,331,-2.357896711,,del
315,333,0.175093574,0.9913912,
316,334,0.411747551,0.693754882,
317,335,0.678714047,0.35543543,
318,336,-0.415073745,2.936494142,
319,337,0.724143831,0.636351771,
320,338,0.839937471,0.31956577,
321,339,0.675872391,0.438425275,
322,340,0.662800124,0.13265877,
323,341,0.376979935,0.161624508,
324,342,-2.430820084,0.631461955,
325,343,0.490013184,0.096687082,
326,344,0.846111914,0.014835476,
327,345,0.679259108,0.02536888,
328,346,0.815832465,0.017474453,
329,347,-1.893245655,0.126956902,
330,348,-0.430276665,0.050111237,
331,349,-4.120869936,14.72926413,
332,350,-3.097636859,4.388673732,
333,351,-3.174993901,6.100406337,
334,352,-5.649334138,12.52303497,
335,353,0.796540788,1.743695471,
336,354,0.33859121,6.086514311,
337,355,-2.499935653,2.28779776,
338,356,0.723546324,1.564176399,
339,357,0.673569733,1.961684603,
340,358,0.851991286,0.421914996,
341,360,-0.046049245,27.71404297,
342,361,0.97387096,0.313940697,
343,362,0.935159053,0.373095618,
344,363,0.863613529,0.381187145,
345,364,-0.201173546,1.898150965,
346,365,0.675968965,0.029396649,
347,366,0.707756811,0.122456136,
348,367,0.886592514,0.050072409,
349,368,0.993565448,0.003260307,
350,369,0.932473896,0.022150475,
351,370,0.851882217,0.033116219,
352,371,0.503062191,0.043896303,
353,372,0.799730064,0.051353857,
354,373,0.839065562,0.016830566,
355,374,0.92326671,0.003289851,
356,375,0.02380845,0.017484052,
357,376,0.81689806,1.647114415,
358,377,0.955526987,0.377854323,
359,378,0.929211344,0.621781954,
360,379,0.963819465,0.281090253,
361,380,0.987991928,0.071501937,
362,381,0.963779214,0.23904995,
363,382,0.908372909,0.543757944,
364,383,0.867153173,0.677871683,
365,384,0.933056057,0.363659243,
366,385,-12.53844946,12.46476665,
367,386,-0.879118104,3.269248668,
368,387,0.524884954,1.302070131,
369,388,0.651226755,0.718450727,
370,389,0.269639196,1.557733488,
371,390,0.808489624,0.342402382,
372,391,-1.606080821,1.341151236,
373,392,0.186676289,1.2241151,
374,393,0.55411372,0.352096595,
375,394,0.198843987,1.885834407,
376,395,-2.962582847,3.612201464,
377,396,0.982792083,0.163493315,
378,397,0.977537588,0.171537046,
379,398,0.97533715,0.206782891,
380,399,0.961238427,0.426201743,
381,400,0.989287054,0.126700333,
382,401,0.970517466,0.263483579,
383,402,0.885720167,1.768829746,
384,403,0.974364202,0.395212324,
385,404,0.96595652,0.387290808,
386,405,0.893168079,0.037225105,
387,406,0.108996986,1.883052265,
388,407,0.846524037,0.126312219,
389,408,0.94613744,0.231224424,
390,409,0.876650829,0.512976413,
391,410,0.929998139,0.28982113,
392,411,0.927556343,0.415662288,
393,412,0.837097721,0.858782938,
394,413,0.942987065,0.427078673,
395,414,0.957053349,0.365148776,
396,415,0.974674878,0.254517465,
397,416,0.193903738,0.204742313,
398,417,0.978407868,0.006313545,
399,418,0.94341733,0.018856661,
400,419,0.893238184,1.064169954,
401,420,0.993184248,0.055339701,
402,421,0.860742844,0.597887397,
403,422,0.900806792,0.324719693,
404,423,0.959440103,0.098615763,
405,424,0.957916251,0.075266009,
406,425,0.951793695,0.067083583,
407,426,0.992780617,0.008025081,
408,427,0.979169029,0.137528346,
409,428,0.750194618,0.441176838,
410,429,0.988023193,0.041733431,
411,430,0.948485383,0.127747802,
412,431,0.957642005,0.07392969,
413,432,0.975125793,0.03508465,
414,433,0.993068339,0.006943514,
415,434,0.895544782,0.081869764,
416,435,0.818827016,1.016866651,
417,436,0.943561946,0.159777397,
418,437,0.928594045,0.159757546,
419,438,0.982471125,0.032536479,
420,439,0.988277943,0.016991141,
421,440,0.998062216,0.002238738,
422,441,0.965612507,0.031091451,
423,442,0.991084144,0.006512824,
424,443,0.748477999,1.074208799,
425,444,0.659249511,0.616750097,
426,445,0.707737697,0.447606693,
427,446,0.603375403,0.511976459,
428,447,0.824162192,0.184560266,
429,448,0.897388417,0.090480936,
430,449,0.925193265,0.052262001,
431,450,0.874550398,0.070635385,
432,451,0.966357561,0.211933484,
433,452,0.958176006,0.156779424,
434,453,0.947762153,0.150885713,
435,454,0.973791518,0.060667794,
436,455,0.947192464,0.101354082,
437,456,0.977232978,0.034245121,
438,457,0.970716024,0.035856276,
439,458,0.995098873,0.004642207,
440,459,0.896512131,0.395425796,
441,460,0.969271497,0.05564212,
442,461,0.904957672,0.140890739,
443,462,0.903142692,0.125108953,
444,463,0.989772263,0.011159839,
445,464,0.991212888,0.007590841,
446,465,0.991961512,0.005659408,
447,466,0.991837521,0.004944951,
448,467,0.965862772,1.996269045,
449,468,0.950578388,1.548363143,
450,469,0.977373319,1.256679438,
451,470,0.925037991,3.992784657,
452,471,0.915692935,0.776888531,
453,472,0.988785931,0.106080407,
454,473,0.983007583,0.19170564,
455,474,0.983549761,0.180694963,
456,475,0.28937414,0.016774585,
457,476,0.753456596,0.077132587,
458,477,0.942438561,0.01034541,
459,478,0.839115837,0.023223741,
460,479,-1.267635549,0.260515432,
461,480,0.644376628,3.547660457,
462,481,0.493779757,3.257640491,
463,482,0.550099847,2.092330775,
464,483,0.964799429,0.008111508,
465,484,0.846210309,0.041191828,
466,485,0.993175473,0.001702239,
467,486,0.985020126,0.00364513,
468,487,0.909882886,0.01544243,
469,488,0.828708913,0.099645075,
470,489,0.758667428,0.17558358,
471,490,0.990161307,0.005807709,
472,491,0.977059383,0.014511015,
473,492,0.994832461,0.002313037,
474,493,0.683469739,0.028667093,
475,494,0.720211288,0.024193499,
476,495,0.944233093,0.007457783,
477,496,0.845186349,0.016969297,
478,497,-2.77121102,11.06604219,
479,498,0.93764287,0.174133344,
480,499,0.972340701,0.069779623,
481,500,0.728880192,0.633533266,
482,501,0.833765774,0.262357188,
483,502,0.464145959,0.493450996,
484,503,0.989315745,0.015876166,
485,504,0.994485067,0.008196586,
486,505,0.980644424,0.032881576,
487,506,0.84821813,0.0286862,
488,507,0.689630296,0.091124325,
489,508,0.529646452,0.073483999,
490,509,0.97051589,0.005115834,
491,510,0.822074964,0.11649975,
492,511,-0.577909691,0.175139137,
493,512,-0.317842909,0.233536089,
494,513,0.56080874,0.137247295,
495,514,0.660337747,0.112452653,
496,515,0.87509238,0.055358671,
497,516,0.748762889,0.062485543,
498,517,-0.776662864,1.107256509,
499,518,0.544123264,0.306258517,
500,519,-2.814813619,1.611673303,
501,520,-0.475908599,0.543428443,
502,521,0.548245789,5.453886528,
503,522,0.465272735,8.507655662,
504,523,0.971403047,0.220465328,
505,524,0.715473282,5.937941933,
506,525,0.825256219,3.090802848,
507,526,0.973532386,0.292008848,
508,527,0.859442953,1.174816327,
509,528,0.841031741,0.817394984,
510,529,0.337607165,2.215650941,
511,530,0.987871355,0.089277548,
512,531,0.966563302,0.230804807,
513,532,0.988270183,0.084171865,
514,533,0.704004148,1.886125006,
515,534,0.951972223,0.113256323,
516,535,0.758922798,0.559764286,
517,536,0.886144496,0.254723727,
518,537,0.816937134,0.391123892,
519,538,0.980242331,0.215432292,
520,539,0.940577863,0.499658454,
521,540,0.965995291,0.28512413,
522,541,0.934122091,0.477866308,
523,542,0.929485322,0.494409839,
524,543,0.951855395,0.32126632,
525,544,0.982109057,0.108553975,
526,545,0.994934879,0.026526733,
527,546,0.896792062,0.617075038,
528,547,0.870373122,0.729331395,
529,548,0.982090376,0.086349579,
530,549,0.558919606,1.843906971,
531,550,0.986628399,0.003119089,
532,551,0.890558553,0.006702717,
533,552,0.23040905,0.20397276,
534,553,0.980998714,0.000755038,
535,554,0.99439601,0.000148581,
536,555,0.942356443,0.000893171,
537,556,0.734620127,2.11497883,
538,557,0.84124651,1.48457803,
539,558,0.825435273,3.593239446,
540,559,0.803551994,5.459153626,
541,560,0.831969562,6.912106925,
542,561,0.571501175,0.787405643,
543,562,0.11715553,1.2952407,
544,563,0.917694452,0.082591697,
545,564,-0.373753722,0.055785843,
546,565,0.318653058,0.504646337,
547,566,-0.3254181,0.089513479,
548,567,-1.93144332,0.051193773,
549,568,0.989951849,0.010816392,
550,569,0.986936378,0.013258362,
551,570,0.609309359,0.374332181,
552,571,0.241340681,8.856226196,
553,572,0.714040423,2.4106168,
554,573,0.581627538,1.47581618,
555,574,0.477241918,2.58830796,
556,575,0.823218022,1.034931785,
557,576,0.658317465,2.907147496,
558,577,0.925857635,0.41584546,
559,578,0.913580138,0.564835283,
560,579,0.868709145,0.551497954,
561,580,0.825196884,0.63115497,
562,581,0.961464536,0.371751713,
563,582,0.91765357,0.560659276,
564,583,0.487086381,2.597398579,
565,584,0.918121541,0.314590594,
566,585,0.938625219,0.716678195,
567,586,0.841783079,1.341807049,
568,587,0.953245421,0.273086848,
569,588,0.957754429,0.327694031,
570,589,0.915075071,0.473926945,
571,590,0.895995046,0.390327022,
572,591,-7.856547769,7.59588973,
573,592,-9.803426065,2.780797605,
574,593,-5.377327629,1.141374108,
575,594,-2.95180466,0.22593598,
576,595,0.174576301,0.060137087,
577,596,0.24819298,0.046058477,
578,597,0.719654026,0.019778621,
579,598,0.407412889,0.045664804,
580,599,-2.501424262,5.625808846,
581,600,-0.986682992,2.549365673,
582,601,0.857599812,1.056172198,
583,602,0.728905444,1.499458841,
584,603,0.805057018,0.768702208,
585,604,0.706593956,0.712756292,
586,605,0.849806576,0.861180687,
587,606,0.833770831,0.78223243,
588,607,0.643445472,1.77795737,
589,608,0.654936539,0.435262008,
590,609,0.833970427,0.664776708,
591,610,0.269751838,3.074612515,
592,611,0.456672002,1.410015869,
593,612,0.651497325,1.179186354,
594,613,-0.036166359,2.348669281,
595,614,0.727405684,0.89196296,
596,615,0.900995336,0.356859291,
597,616,-0.832242199,5.233268923,
598,617,0.622970563,1.591482507,
599,618,0.628334125,1.813981209,
600,619,0.755147247,1.292352402,
601,620,0.30922086,1.705527771,
602,621,0.744010563,0.735741421,
603,622,0.757524102,0.509161185,
604,623,0.313849326,2.250588535,
605,624,-0.430816235,2.802900561,
606,625,0.351400236,1.650403173,
607,626,0.791093841,0.668596288,
608,627,0.808096295,0.763541568,
609,628,0.982109346,0.020756463,
610,629,0.973351174,0.040984108,
611,630,0.990601028,0.012130225,
612,631,0.987226896,0.021773536,
613,632,0.195311117,3.432945207,
614,633,-0.240726642,4.660305306,
615,634,0.959967601,0.003923702,
616,635,0.935196886,0.009332841,
617,636,0.078343894,0.158601945,
618,637,-0.334064869,0.416181379,
619,638,0.915396808,0.005448697,
620,639,0.944240261,0.376967489,
621,640,0.99588685,0.028629015,
622,641,0.988298434,0.072082125,
623,642,0.988401411,0.090810718,
624,643,0.953745752,0.231979921,
625,644,0.978044808,0.129293317,
626,645,0.977619179,0.11591846,
627,646,0.955077968,0.254051773,
628,647,0.951821577,0.155358904,
629,648,0.980913571,0.06629479,
630,649,0.956248843,0.168539161,
631,650,0.905289681,0.341866294,
632,651,0.807432418,0.03745857,
633,652,-6.06730929,0.767055566,
634,653,0.393929169,0.057977549,
635,654,0.960920539,0.002325726,
636,655,-167.7397787,4.183445619,
637,656,0.919721936,0.005763583,
638,657,0.920779115,2.454539659,
639,658,0.991442987,0.235643543,
640,659,0.837737584,1.775316817,
641,660,0.97597466,0.205623784,
642,661,0.985122879,0.116990434,
643,662,0.964735278,0.259961015,
644,663,0.863628171,3.28794482,
645,664,0.632842802,5.004422383,
646,665,0.855906542,1.372118728,
647,666,0.975708465,0.217904394,
648,667,0.856594206,0.759789361,
649,668,0.831097507,0.940343791,
650,669,-0.97638813,3.395771993,
651,670,0.950865486,0.027099504,
652,671,-12.09472409,1.026576731,
653,672,0.970217587,0.014295497,
654,673,0.82600806,0.123867232,
655,674,0.983924121,0.007587867,
656,675,0.80269039,0.003484637,
657,676,0.304153695,0.063071629,
658,677,-0.733445465,0.188973619,
659,678,0.518240003,0.061549241,
660,679,0.827697806,1.391661421,
661,680,0.972041637,0.205234449,
662,681,0.994946619,0.034856125,
663,682,0.854322049,0.915966988,
664,683,0.742827817,1.564524042,
665,684,0.87831491,0.96062826,
666,685,0.835448683,1.330091943,
667,686,0.799223569,1.104405709,
668,687,-0.146163633,4.254775681,
669,688,0.20162196,3.518027331,
670,689,0.97987966,0.155571896,
671,690,0.893788768,0.308145617,
672,691,-0.347250344,3.278734101,
673,692,0.766531276,0.141956039,
674,699,-3.983722829,0.036503324,
675,700,-4.607151356,0.017130805,
676,701,0.446958598,0.012497893,
677,702,0.468911781,0.004805933,
678,703,-0.670121472,0.046740688,
679,704,0.052021813,0.013727792,
680,705,0.849248893,0.008348836,
681,706,0.939924836,0.001540543,
682,707,-2.483547433,0.259329746,
683,708,-2.535599797,0.109861031,
684,709,0.744835635,0.563376671,
685,710,0.636215618,0.701979158,
686,711,0.655854556,0.33757042,
687,712,0.986825236,0.085309639,
688,713,0.840119554,1.686252427,
689,714,0.961946264,0.28583896,
690,715,0.993383166,0.037493568,
691,716,0.811533902,1.145676792,
692,717,0.5528838,1.598645429,
693,718,-3.674122058,0.356096462,
694,719,-1.553753353,0.083776331,
695,720,0.987895054,0.006188832,
696,721,0.947137669,0.009815055,
697,722,0.807765031,0.117615804,
698,723,0.670279441,0.072847554,
699,724,-9.110685112,0.834145522,
700,725,0.210471557,0.04473316,
701,726,0.730628186,0.050823489,
702,727,0.930529219,0.009464788,
703,728,0.898228645,0.028388715,
704,729,0.835987698,0.083093577,
705,730,-1.76989997,0.42286752,
706,731,0.93047177,0.205480893,
707,732,0.705181366,1.321198608,
708,733,0.814097964,1.324076848,
709,734,0.975375007,0.108083693,
710,735,0.760375154,1.69430662,
711,736,0.441865727,6.264142398,
712,737,0.952689888,0.239688972,
713,738,0.644524148,3.126410983,
714,739,0.230499097,11.30410783,
715,740,0.902948619,0.02736056,
716,741,0.968739759,0.004337107,
717,742,0.832626021,0.09211024,
718,743,0.89442677,0.026980087,
719,744,0.988587799,0.002789156,
720,745,0.871674757,0.013520758,
721,746,-0.298220299,0.108271771,
722,747,0.033073185,0.062509478,
723,748,0.672074723,0.063661279,
724,749,0.835147032,0.025937616,
725,750,0.568586555,0.065400714,
726,751,0.954951307,0.011231756,
727,752,-0.662589412,0.097748398,
728,753,-2.6709122,0.289946304,
729,754,-8.236020407,0.15810271,
730,755,0.918006199,0.011301163,
731,756,0.898730366,0.012747697,
732,757,-5.717600946,0.319786557,
733,758,0.842318023,0.056884212,
734,759,0.717624964,0.153443938,
735,760,-4.969262848,0.683763928,
736,761,0.681423135,0.020491493,
737,762,0.834299963,0.014229383,
738,763,-2.698606742,0.224677327,
739,764,0.966100958,0.005470231,
740,765,0.981452259,0.00767724,
741,766,0.813185945,0.037283206,
742,767,0.870965085,0.067384568,
743,768,0.938477137,0.009791202,
744,769,0.852824399,0.051065956,
745,770,0.351867157,0.103288512,
746,771,0.91322189,0.00930516,
747,772,0.892298586,0.006083872,
748,773,0.989113035,0.016798248,
749,774,0.974251718,0.035943931,
750,775,0.991787084,0.010259584,
751,776,-1.089964219,10.72557934,
752,777,-2.118103496,10.17496103,
753,778,0.399949915,1.728758695,
754,779,0.751943143,0.603046312,
755,780,-0.942965889,9.691321503,
756,781,-0.092322249,1.401697632,
757,782,-0.387890181,7.67659902,
758,783,0.394910643,1.469912618,
759,784,-0.39158624,6.548452898,
760,785,-5.155919276,7.765057982,
761,786,0.920992068,0.744153995,
762,787,0.939907904,0.526799462,
763,788,0.859909429,1.01860292,
764,789,0.286605159,0.260288659,
765,790,0.92273723,0.018234479,
766,791,-0.281868466,0.179047542,
767,792,0.758298757,1.672844828,
768,793,0.824817129,1.264734517,
769,794,0.823392466,0.995502461,
770,795,0.801920377,0.851819323,
771,796,0.732037164,0.568421377,
772,797,0.925889722,0.503615147,
773,798,0.753887309,1.726248795,
774,799,0.556092762,0.043294354,
775,800,0.698628902,0.020303334,
776,801,0.751103687,0.020342486,
777,802,0.531996967,0.025670694,
778,803,0.803370348,0.055363654,
779,804,0.963547424,0.006171038,
780,805,0.92134738,0.011529531,
781,806,0.600208355,0.073892899,
782,807,0.787143768,0.022525814,
783,808,0.668692188,0.170842063,
784,809,0.773610956,0.089167585,
785,810,-0.816509974,0.201480763,
786,811,0.869618696,0.010383181,
787,812,0.483182664,0.040511788,
788,813,0.215574385,0.048128515,
789,814,0.737712884,0.049194514,
790,815,0.978831467,0.002268829,
791,816,0.956381417,0.004838617,
792,817,0.507543532,0.057021032,
793,818,0.973773808,0.004361234,
794,819,0.967991129,0.002917021,
795,820,0.826764148,0.048941484,
796,821,0.771793005,0.051478541,
797,822,0.878628395,0.055229791,
798,823,0.664606098,0.10065714,
799,824,0.85556758,0.076400878,
800,825,-0.09675653,0.314329762,
801,826,-0.68850281,0.104949656,
802,827,0.036084073,0.037057468,
803,828,0.600385873,0.031554962,
804,829,0.600097743,0.016545345,
805,830,0.852144701,0.008902836,
806,831,0.93917999,0.00374101,
807,832,0.744133485,0.020350535,
808,833,0.829926432,0.0209372,
809,834,0.707637267,0.081280053,
810,835,-1.333347685,0.31613416,
811,836,0.847324694,0.033702482,
812,837,0.653501932,0.028692684,
813,838,0.983586511,0.008045785,
