,group,r2,mse
0,11,0.784727048,0.355390065
1,12,0.495769185,0.447139387
2,13,0.851548633,0.106973657
3,14,0.127626051,0.449689791
4,15,0.682340938,0.616560229
5,16,0.309781179,0.749286119
6,17,0.235582159,0.42730281
7,18,-0.253424872,0.376567652
8,19,0.853698909,0.226556598
9,20,0.836540929,0.1891358
10,21,0.587928281,0.401846246
11,22,0.946534563,0.03367576
12,23,0.932183738,0.054164482
13,24,0.943874754,0.039732937
14,25,0.855021815,0.078113166
15,26,0.98016092,0.007369317
16,27,0.954805607,0.038872984
17,28,0.990990047,0.005716942
18,29,0.957875237,0.023888526
19,30,0.918562029,0.028247192
20,32,-0.380813934,3.747227327
21,33,0.974233328,0.092069021
22,34,0.978517823,0.108750798
23,35,0.957794419,0.220824205
24,36,0.595038023,1.929391214
25,37,0.285665894,3.533627472
26,38,0.878935317,7.938321496
27,39,0.934421743,2.450933661
28,40,-4193632.501,0.032952548
29,41,-26620461.1,0.146782541
30,42,-10847781.62,0.038482665
31,43,-8980093.569,0.022837276
32,44,-8826660.033,0.014937675
33,45,-653.8251577,3.56E-05
34,46,-30844.79372,0.001047642
35,47,-188.6386005,4.97E-06
36,48,-4657.822058,6.55E-05
37,49,-1158.009892,9.68E-06
38,51,0.746177546,0.023407078
39,52,0.912247339,0.025391554
40,53,0.90963392,0.045003867
41,54,0.677662834,0.099976572
42,55,0.383337368,0.016959574
43,56,-1.081673791,0.341942174
44,57,0.89975087,0.02580617
45,58,0.996378035,0.001338067
46,59,0.944998646,0.016003441
47,60,0.602655622,7.310910124
48,61,0.76445613,4.125412568
49,62,0.764994101,2.283996901
50,63,0.900123149,0.800235277
51,64,0.984220985,0.271856948
52,65,0.806151277,2.691266024
53,66,0.930660195,0.478967855
54,67,0.994656001,0.037512391
55,68,0.923658652,1.10286501
56,69,0.871655518,0.970130439
57,70,0.842461771,0.984428104
58,71,0.885408447,0.644839334
59,72,0.437342472,1.718713229
60,73,0.943675249,0.300945191
61,74,0.816944641,0.134572577
62,75,0.51729328,0.331442997
63,76,0.725565795,1.382157901
64,77,0.618495733,1.495633001
65,78,0.825288227,0.18957196
66,79,0.74732706,0.288750527
67,80,-0.024681106,2.888133189
68,81,0.958708071,0.134762238
69,82,0.575181308,0.525924404
70,83,0.408788184,0.523091694
71,84,0.420229194,3.116980799
72,85,0.510562037,2.759435588
73,86,0.84630972,0.300945123
74,87,0.935914884,0.097412996
75,88,0.948829606,0.348183814
76,89,0.838588664,0.856809179
77,90,0.766706325,0.364016129
78,91,0.980376387,0.029109325
79,92,0.839785499,0.744876825
80,93,0.759541051,0.875932674
81,94,0.910724475,0.13082174
82,95,0.904984253,0.172529532
83,96,0.932983653,1.193874503
84,97,0.979827521,0.461261595
85,98,0.87266175,1.595362087
86,99,0.718991997,3.56885113
87,100,0.879517153,1.415324931
88,101,0.760024056,2.554704753
89,103,0.827516667,4.341515544
90,104,0.362572542,8.718526706
91,105,0.926516309,1.410878418
92,106,0.889670833,1.342756769
93,107,0.39333014,4.063386376
94,108,0.830996545,1.786026385
95,109,0.935606721,0.45636219
96,110,0.437271265,2.15861757
97,111,0.875055783,0.807117922
98,112,0.966938886,0.129664291
99,113,0.809360447,0.448360494
100,114,0.950662043,0.247635104
101,115,0.653254127,0.919836914
102,116,0.614057943,0.605107898
103,120,0.708971654,13.58892237
104,121,0.488467416,10.50195052
105,122,0.004945727,18.77102638
106,123,-0.262216803,0.13811574
107,124,0.540176985,0.041258643
108,125,-0.457807419,0.259818796
109,126,0.166372787,0.13875611
110,127,-0.110815482,0.129208787
111,128,-1.547024415,0.169779342
112,129,-3.136736925,0.165733405
113,130,0.76333221,6.462795957
114,131,0.956755791,1.230081132
115,132,0.953041144,0.929469223
116,133,0.863003183,1.81950578
117,134,0.936376151,0.658507175
118,135,0.777487337,1.712798172
119,138,0.704512046,11.45394984
120,139,0.48094087,9.232568332
121,140,0.753693727,5.499327785
122,141,0.752095395,4.000120821
