,group,r2,mse,
344,366,0.72415798,0.115583696,
345,367,0.876042473,0.054730532,
346,368,0.993575727,0.003255099,
347,369,0.933594256,0.021782965,
348,370,0.881896271,0.026405668,
349,371,0.50132388,0.044049854,
350,372,0.819231954,0.04635312,
351,373,0.829151182,0.017867414,
352,374,0.940649897,0.002544567,
353,375,0.171707785,0.014835105,
354,376,0.800793716,1.791982881,
355,377,0.96603203,0.288600733,
356,378,0.92733925,0.638225751,
357,379,0.947921836,0.404600548,
358,380,0.989784602,0.06082748,
359,381,0.961970131,0.250989538,
360,382,0.888942836,0.659065072,
361,383,0.894245431,0.539629203,
362,384,0.914997168,0.461760457,
363,385,-12.83215959,12.73518375,
364,386,-0.810772905,3.150343183,
365,387,0.527560271,1.294738327,
366,388,0.640201775,0.741161486,
367,389,0.31518479,1.460592599,
368,390,0.847132533,0.273312527,
369,391,-1.500491774,1.286812599,
370,392,0.102811447,1.350338176,
371,393,0.566099936,0.342631613,
372,394,-0.38022865,3.248908623,
373,395,-0.139005207,1.038291548,
374,396,0.979114028,0.198438715,
375,397,0.98985703,0.07745807,
376,398,0.978987448,0.176177376,
377,399,0.968955365,0.341350377,
378,400,0.989518093,0.123967866,
379,401,0.972525802,0.245535207,
380,402,0.870209763,2.008900662,
381,403,0.976216407,0.366657957,
382,404,0.964832979,0.400072617,
383,405,0.887814098,0.039090675,
384,406,0.13220404,1.834006308,
385,407,0.85050356,0.123037032,
386,408,0.944995816,0.236125256,
387,409,0.913579195,0.359401154,
388,410,0.932711204,0.27858852,
389,411,0.925724114,0.426175129,
390,412,0.858803231,0.744356541,
391,413,0.945796399,0.406034208,
392,414,0.958595244,0.352038995,
393,415,0.974261657,0.258670342,
394,416,0.16150534,0.212971259,
395,417,0.980158408,0.005801687,
396,418,0.942659869,0.019109092,
397,419,0.671980099,3.26960459,
398,420,0.990622657,0.076138242,
399,421,0.834932938,0.708699779,
400,422,0.770813248,0.750267615,
401,423,0.96352636,0.088680595,
402,424,0.945952346,0.096663233,
403,425,0.944844531,0.076753995,
404,426,0.990518618,0.010539524,
405,427,0.976744314,0.153536575,
406,428,0.710482355,0.511311958,
407,429,0.986944367,0.045492621,
408,430,0.951569153,0.120100558,
409,431,0.953957545,0.080360376,
410,432,0.973743846,0.037033862,
411,433,0.997140663,0.002864226,
412,434,0.898143094,0.079833263,
413,435,0.77715451,1.250761245,
414,436,0.953549735,0.131501742,
415,437,0.937714285,0.139352704,
416,438,0.982465862,0.032546247,
417,439,0.993205619,0.009848466,
418,440,0.995209175,0.005534882,
419,441,0.976021347,0.021680298,
420,442,0.990150674,0.007194702,
421,443,0.711852121,1.230631857,
422,444,0.619175549,0.689282995,
423,445,0.71959841,0.429441728,
424,446,0.615045192,0.496912701,
425,447,0.8148702,0.194313189,
426,448,0.900465631,0.087767507,
427,449,0.925903441,0.051765853,
428,450,0.876474524,0.069551991,
429,451,0.970221768,0.187590571,
430,452,0.95316838,0.175550773,
431,453,0.945166508,0.15838307,
432,454,0.959279477,0.09426049,
433,455,0.955694285,0.085036444,
434,456,0.963009968,0.055638727,
435,457,0.969434557,0.037425347,
436,458,0.99409015,0.00559764,
437,459,0.888454188,0.426215093,
438,460,0.947290728,0.095444143,
439,461,0.894982862,0.155677397,
440,462,0.899327434,0.130037057,
441,463,0.989922322,0.010996104,
442,464,0.991276787,0.007535641,
443,465,0.991205893,0.006191392,
444,466,0.994239101,0.003490038,
445,467,0.964488727,2.076620102,
446,468,0.958030432,1.314893012,
447,469,0.978745854,1.180449252,
448,470,0.929214953,3.770302519,
449,471,0.923476141,0.705166388,
450,472,0.99110948,0.084100609,
451,473,0.985393493,0.164788206,
452,474,0.985289478,0.161585326,
453,475,0.4899559,0.012039779,
454,476,0.759808331,0.075145408,
455,477,0.941350591,0.010540948,
456,478,0.893633584,0.015354066,
457,479,-0.745136853,0.200488602,
458,480,0.636335424,3.627878643,
459,481,0.485381794,3.311683265,
460,482,0.591123782,1.901542569,
461,483,0.978438108,0.004968654,
462,484,0.837183526,0.043609608,
463,485,0.994770777,0.001304323,
464,486,0.980475701,0.004750949,
465,487,0.898296013,0.017427951,
466,488,0.813766068,0.108337769,
467,489,0.762190722,0.173020177,
468,490,0.98841215,0.006840224,
469,491,0.974370912,0.016211598,
470,492,0.991757351,0.003689483,
471,493,0.689756955,0.02809768,
472,494,0.744413468,0.022100721,
473,495,0.953599769,0.006205165,
474,496,0.839683036,0.017572521,
475,497,-3.382429165,12.8595684,
476,498,0.929739953,0.196202375,
477,499,0.980118709,0.050157055,
478,500,0.713142202,0.67030867,
479,501,0.85122926,0.234795649,
480,502,0.475548914,0.482950376,
481,503,0.99097181,0.013415352,
482,504,0.989726373,0.01526921,
483,505,0.972763386,0.046270015,
484,506,0.845962689,0.02911247,
485,507,0.673640169,0.095819015,
486,508,0.586749301,0.06456274,
487,509,0.964302901,0.006193859,
488,510,0.828265202,0.112446576,
489,511,-0.336094066,0.148298957,
490,512,-0.16924529,0.207202975,
491,513,0.571352085,0.133952499,
492,514,0.683274997,0.104858772,
493,515,0.849907768,0.066520413,
494,516,0.757882346,0.06021743,
495,517,-0.842481254,1.14827602,
496,518,0.503671917,0.333433778,
497,519,-2.667295025,1.549350002,
498,520,-0.454749691,0.535637749,
499,521,0.527953671,5.698866892,
500,522,0.447659998,8.787879076,
501,523,0.96627277,0.260016681,
502,524,0.731195296,5.609830729,
503,525,0.802916468,3.485940033,
504,526,0.966814238,0.366128061,
505,527,0.867175131,1.110188549,
506,528,0.836106718,0.84271884,
507,529,0.39166729,2.034824154,
508,530,0.98231488,0.130178122,
509,531,0.958616859,0.28565703,
510,532,0.962125,0.271786788,
511,533,0.689608523,1.977855845,
512,534,0.945602832,0.128276251,
513,535,0.78233906,0.505393376,
514,536,0.903146086,0.216686845,
515,537,0.850195461,0.320065645,
516,538,0.972556893,0.299232228,
517,539,0.956999695,0.361573425,
518,540,0.967029486,0.276452567,
519,541,0.938030268,0.449517105,
520,542,0.93706822,0.441242764,
521,543,0.955436103,0.297372447,
522,544,0.981983843,0.109313718,
523,545,0.994741934,0.027537213,
524,546,0.770532036,1.371977342,
525,547,0.860443452,0.785199592,
526,548,0.971927496,0.13534896,
527,549,0.565959791,1.81447595,
528,550,0.986983878,0.003036169,
529,551,0.909627113,0.005534867,
530,552,0.202658691,0.211327729,
531,553,0.984393811,0.00062013,
532,554,0.991362263,0.000229016,
533,555,0.966421708,0.000520286,
534,556,0.749135204,1.999299073,
535,557,0.849494284,1.407449236,
536,558,0.831732949,3.463608122,
537,559,0.80151196,5.51584476,
538,560,0.824763262,7.20854559,
539,561,0.635309968,0.670151171,
540,562,0.240490648,1.114293013,
541,563,0.932512503,0.067722129,
542,564,-0.039679456,0.042219645,
543,565,0.314651456,0.507610163,
544,566,-0.275290551,0.086128063,
545,567,-1.868755707,0.050099017,
546,568,0.988191867,0.012710936,
547,569,0.98357991,0.016664865,
548,570,0.643068852,0.34198622,
549,571,0.276339427,8.447667565,
550,572,0.771562539,1.925709877,
551,573,0.581638454,1.475777672,
552,574,0.482793129,2.560822504,
553,575,0.791545038,1.220354405,
554,576,0.634685184,3.108218727,
555,577,0.935978221,0.359081694,
556,578,0.953090597,0.306597176,
557,579,0.834719803,0.69427296,
558,580,0.638428869,1.305511149,
559,581,0.964853522,0.339058157,
560,582,0.92795141,0.490545984,
561,583,0.564395268,2.205905767,
562,584,0.918623518,0.312661916,
563,585,0.942419267,0.672374792,
564,586,0.852358644,1.252117736,
565,587,0.956451657,0.254359678,
566,588,0.966158312,0.262506075,
567,589,0.919532194,0.44905379,
568,590,0.920422399,0.298652003,
569,591,-7.831536762,7.574438838,
570,592,-14.06498341,3.877720782,
571,593,-5.926949003,1.239741895,
572,594,-3.021603069,0.229926555,
573,595,0.171211855,0.060382207,
574,596,0.514533562,0.029741469,
575,597,0.723866306,0.019481442,
576,598,0.310509225,0.053132207,
577,599,-2.371203448,5.416580444,
578,600,-0.963960139,2.52020709,
579,601,0.864771653,1.002979155,
580,602,0.75786064,1.339303931,
581,603,0.820207094,0.708962193,
582,604,0.695534081,0.739623482,
583,605,0.810063418,1.08906044,
584,606,0.847370927,0.718233818,
585,607,0.309009172,3.445622308,
586,608,0.673119843,0.412325643,
587,609,0.836608889,0.654212398,
588,610,0.328411232,2.827634958,
589,611,0.448809984,1.430418959,
590,612,0.692699816,1.03977447,
591,613,-0.010547873,2.290600081,
592,614,0.755649944,0.799544181,
593,615,0.883903223,0.418467289,
594,616,-0.776695441,5.074615705,
595,617,0.549140842,1.90312584,
596,618,0.656665095,1.675706885,
597,619,0.756700013,1.284156778,
598,620,0.331587692,1.650304254,
599,621,0.73437201,0.763443668,
600,622,0.739228207,0.547579681,
601,623,0.275012621,2.377973737,
602,624,-0.353258852,2.650969359,
603,625,0.363212852,1.620345222,
604,626,0.840188461,0.511470808,
605,627,0.798712915,0.800875919,
606,628,0.982596677,0.020191069,
607,629,0.981732502,0.028094188,
608,630,0.989945941,0.012975675,
609,631,0.983583155,0.0279848,
610,632,0.310883882,2.939891333,
611,633,-0.199536178,4.505589409,
612,634,0.926701733,0.007184194,
613,635,0.93552302,0.009285871,
614,636,0.077997635,0.158661531,
615,637,-0.368783474,0.427012364,
616,638,0.854204958,0.009389634,
617,639,0.960621223,0.266222887,
618,640,0.994221592,0.040219811,
619,641,0.988931158,0.068184519,
620,642,0.986744449,0.10378384,
621,643,0.93691854,0.316373797,
622,644,0.976143433,0.140490446,
623,645,0.974422189,0.132476841,
624,646,0.957860773,0.238313912,
625,647,0.951824267,0.15535023,
626,648,0.972469291,0.095625143,
627,649,0.95952138,0.155932622,
628,650,0.91885749,0.29289194,
629,651,0.831533692,0.032770349,
630,652,-11.65134915,1.373123403,
631,653,0.296135031,0.067332668,
632,654,0.934897699,0.003874417,
633,655,-215.7599531,5.373975732,del
634,656,0.932774308,0.004826484,
635,657,0.918146272,2.536114335,
636,658,0.990154813,0.271117365,
637,659,0.82167731,1.951032642,
638,660,0.963665455,0.310973605,
639,661,0.980956648,0.149752765,
640,662,0.97223746,0.204657165,
641,663,0.866595259,3.216407901,
642,664,0.692861524,4.18635579,
643,665,0.873426796,1.205283474,
644,666,0.980459338,0.175287238,
645,667,0.876060506,0.656653447,
646,668,0.813253968,1.039685489,
647,669,-0.969036191,3.383140108,
648,670,0.948049405,0.028652678,
649,671,-11.6501567,0.991724333,
650,672,0.975335468,0.011838925,
651,673,0.818119691,0.12948307,
652,674,0.97625694,0.011206801,
653,675,0.839487153,0.002834779,
654,676,0.195589934,0.072911867,
655,677,-0.448017861,0.157857389,
656,678,0.647879812,0.044986571,
657,679,0.820600573,1.448984807,
658,680,0.972783552,0.199788259,
659,681,0.984872439,0.104343644,
660,682,0.869737811,0.819038599,
661,683,0.742490508,1.566576087,
662,684,0.876684117,0.973502355,
663,685,0.827770644,1.392154643,
664,686,0.79509088,1.127138285,
665,687,-0.206847899,4.480047127,
666,688,0.188975313,3.573754374,
667,689,0.98453682,0.119562404,
668,690,0.866705225,0.386721817,
669,691,-0.359575483,3.308729159,
670,692,0.70039579,0.182168413,
671,699,-4.116359869,0.037474825,
672,700,-4.847091947,0.017863865,
673,701,0.487400748,0.011583962,
674,702,0.508562007,0.004447129,
675,703,-0.814831145,0.050790591,
676,704,0.076385334,0.013374981,
677,705,0.842425848,0.008726707,
678,706,0.947508503,0.00134607,
679,707,-2.491116969,0.259893254,
680,708,-2.165604929,0.09836425,
681,709,0.714335283,0.630718311,
682,710,0.240811826,1.464972937,
683,711,0.541785544,0.449460102,
684,712,0.984051478,0.103270365,
685,713,0.843849244,1.646915547,
686,714,0.955587591,0.333601854,
687,715,0.991654933,0.047286413,
688,716,0.800259654,1.214212431,
689,717,0.595174579,1.447436501,
690,718,-3.300897632,0.327662481,
691,719,-1.845916877,0.093360807,
692,720,0.990569717,0.004821371,
693,721,0.940471047,0.01105286,
694,722,0.811881897,0.115096968,
695,723,0.669237449,0.073077768,
696,724,-8.638975127,0.795228795,
697,725,0.057589421,0.053395167,
698,726,0.719761148,0.052873818,
699,727,0.949331003,0.006903209,
700,728,0.910139752,0.025066159,
701,729,0.86374376,0.069031519,
702,730,-1.477340408,0.378203836,
703,731,0.911615608,0.261207625,
704,732,0.760062073,1.075256509,
705,733,0.832585792,1.192398325,
706,734,0.986860077,0.057673575,
707,735,0.769870673,1.627167008,
708,736,0.461234033,6.04676491,
709,737,0.944536403,0.280997276,
710,738,0.659181469,2.997499814,
711,739,0.225034394,11.38438531,
712,740,0.920098336,0.022525741,
713,741,0.945452056,0.007568088,
714,742,0.822479223,0.097694286,
715,743,0.816320836,0.046940686,
716,744,0.989107323,0.002662184,
717,745,0.865552293,0.01416584,
718,746,-0.036009192,0.086403325,
719,747,-0.086753356,0.070255974,
720,748,0.647152044,0.068499606,
721,749,0.858476832,0.022266955,
722,750,0.525527421,0.071928323,
723,751,0.957388053,0.010624214,
724,752,-0.813863667,0.106642245,
725,753,-2.493936615,0.275967921,
726,754,-7.924693166,0.152773393,
727,755,0.935142277,0.008939306,
728,756,0.847822758,0.019155884,
729,757,-5.928677301,0.329834695,
730,758,0.870596385,0.046682715,
731,759,0.746540325,0.137731193,
732,760,-5.040816565,0.691960225,
733,761,0.712474573,0.018494203,
734,762,0.865285564,0.011568514,
735,763,-3.201100097,0.255202028,
736,764,0.939308369,0.009793705,
737,765,0.987219051,0.005290262,
738,766,0.801672105,0.039581067,
739,767,0.89129556,0.056767595,
740,768,0.949332282,0.008063634,
741,769,0.854742097,0.050400566,
742,770,0.325023511,0.107566401,
743,771,0.899860469,0.010737897,
744,772,0.861518977,0.00782256,
745,773,0.989427414,0.016313171,
746,774,0.97688754,0.032264392,
747,775,0.989160845,0.013540284,
748,776,-1.123949363,10.89998919,
749,777,-2.047725774,9.945305221,
750,778,0.4312307,1.638638003,
751,779,0.746207417,0.616990327,
752,780,-0.90984361,9.526110854,
753,781,0.062291116,1.203293555,
754,782,-0.359322313,7.518586472,
755,783,0.334737279,1.616088693,
756,784,-0.244778582,5.857613192,
757,785,-5.148838399,7.756126185,
758,786,0.917463388,0.777389662,
759,787,0.935231785,0.567792826,
760,788,0.861816269,1.004738229,
761,789,0.30460208,0.253722317,
762,790,0.929288534,0.016688332,
763,791,-0.204915441,0.168298974,
764,792,0.743301884,1.776640081,
765,793,0.798215406,1.456785927,
766,794,0.829217774,0.962666329,
767,795,0.801635856,0.853042871,
768,796,0.864341289,0.287768679,
769,797,0.917164016,0.562910536,
770,798,0.696436158,2.129214529,
771,799,0.585550393,0.040421346,
772,800,0.811043779,0.012729957,
773,801,0.811952549,0.015369262,
774,802,0.619482583,0.020871972,
775,803,0.82758194,0.048546563,
776,804,0.962743865,0.006307072,
777,805,0.962470505,0.005501374,
778,806,0.659392504,0.06295398,
779,807,0.828361865,0.01816385,
780,808,0.676423735,0.166855217,
781,809,0.792188553,0.081850449,
782,810,-0.863425124,0.206684422,
783,811,0.869394075,0.010401069,
784,812,0.502737031,0.038978979,
785,813,0.277118144,0.044352492,
786,814,0.759570819,0.045094844,
787,815,0.981583997,0.001973815,
788,816,0.937131412,0.006974024,
789,817,0.552747563,0.051786903,
790,818,0.964176593,0.005957185,
791,819,0.973096826,0.00245173,
792,820,0.839541811,0.045331621,
793,821,0.75541799,0.055172388,
794,822,0.852915491,0.066930372,
795,823,0.658407548,0.102517425,
796,824,0.848114652,0.080343277,
797,825,0.681480934,0.091287373,
798,826,-0.68058308,0.104457402,
799,827,0.014840207,0.037874183,
800,828,0.431810295,0.044866292,
801,829,0.383535304,0.025505285,
802,830,0.844836361,0.009342894,
803,831,0.942433535,0.003540886,
804,832,0.672621886,0.026038264,
805,833,0.880232245,0.014744216,
806,834,0.726637363,0.075997818,
807,835,-1.697159062,0.36542523,
808,836,0.866327316,0.029507727,
809,837,0.616155427,0.03178526,
810,838,0.97688609,0.011330288,
811,839,0.565808352,0.421674641,
812,840,0.938594485,0.018329439,
813,841,0.783915704,0.107072084,
