,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_15,BET_19,BET_27,BET_26,BET_8,BET_24,BET_21,BET_12,BET_32,BET_9,BET_0,BET_4,BET_16,BET_17,BET_5,BET_13,BET_11,BET_1,BET_2,BET_30,BET_3,BET_29,BET_23,BET_31,BET_22,BET_18,BET_25,BET_6,BET_20,BET_33,BET_7,BET_10,BET_14,BET_28,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9566023036981386,0.5432041405429737,-1,-1,0.9618452464111926,0.3573572085567117,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",614,203,396,62,316,66,59,127,325,105,1210,327,58,28,118,29,59,772,237,128,140,73,37,85,29,18,18,91,18,332,62,35,30,28,0,0,1360,3274,1110,808,822,1091
