,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9278078334786555,0.691230204482074,-1,-1,0.9526613224350173,0.8697455654715045,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 30}",0.1711571963619922,0.011412700500631041,0.005136018920703718,0.0052748598952258845,0.002216008465750785,0.009166587548030621,0.010638291758812287,0.0023636677967291447,0.00439258389997453,0.0027061943692286944,0.0034321557546975892,0.0016050443341702099,0.0009878560962078842,0.004071952706628501,0.0009028839579615311,0.009115854100133084,0.0012614566759196995,0.0005277976400683096,0.0008418614200648821,0.002500348483821587,0.000820551524227083,0.003160719863880098,0.0018045451372151855,0.0015397430418166917,0.004871216109148568,0.00548076126617073,0.007927563978115337,0.0024753608614496232,0.004421488110645692,0.002693950279493425,0.002684320073099933,0.0013763191108331907,0.005946991930597512,0.0,0.0,0.23693587401326838,1.7337512673974105,0.19827091096313287,0.01508978203869333,0.01119532830387237,0.03027855919754516
