,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.939199333911148,0.6616764920375364,-1,-1,0.9738484248842986,0.3616047105020518,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.0998489818885163,0.001438910090289325,0.001406064453008423,0.0012665267185698306,0.0007119563343044274,0.0016853579372776131,0.004570963351422852,0.0005872786701343058,0.004708710019708217,0.0010932058250527601,0.0003800025191884456,0.0008294628601632325,0.0001608850080958161,0.00046564910015015987,0.0007895324506894564,0.0015265061006785152,0.0009690370474473002,0.0003576748403240663,0.00032957991956929683,0.00038815411321389733,0.0004525111848660372,0.00026986281406185715,0.00038453678327243036,0.0006844243121461405,0.0014367511883455308,0.00396808172354705,0.0005988384061066277,0.00044961904351310166,0.001279586682383175,0.0045505313280695845,0.0019846600069861756,0.0009574658455954843,0.00557828915322367,0.0,0.0,0.20438837707928223,1.6584250902758009,0.1758939087224065,0.011787605594459757,0.008573746319584078,0.013931971569892366
