,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9525237455268167,0.586441398399918,-1,-1,0.95497292202822,0.44335207025489964,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.0830433621446042,0.0019647068621286806,0.0015728299224730476,0.0010356067109928645,0.010368474550017244,0.0011191874296796504,0.002889631527307072,0.0008198400425232381,0.002738765304183588,0.000660200128685425,0.0006679942328168893,0.0011229333326293908,0.000675154138312839,0.0008262833645489853,0.00042144417103453884,0.002245900613925537,0.000601786307165871,0.0006236040967702434,0.0006799005865498642,0.00028888987344130406,0.0008485894935349199,0.0001955584693485002,0.00020274580150674663,0.0004594611189393231,0.0007303228558831921,0.0009559198589462007,0.0006058742753671279,0.00040643960288331654,0.0015179702265696537,0.0006299971814813418,0.0012641763176372853,0.002811869013781998,0.002492909469451702,0.0,0.0,0.20554143383627366,1.6192384214838826,0.13209719914157153,0.009680573538136717,0.006033970888719761,0.012533141625129389
