,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9498660651957292,0.5523165030482067,-1,-1,0.9463878499414593,0.6698933056429337,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.07861636728704728,0.0017403813731773762,0.001323870394255966,0.0012180061972642431,0.0010630602015345232,0.00172548963784838,0.0018251251275728908,0.001316129446710464,0.002334974135319323,0.0005500618497556675,0.0005274141607991223,0.0006444069762240915,0.0003319463286170166,0.0006386504220238787,0.0011121918772963016,0.0028348629632189465,0.001001182893863813,0.0006934735083179878,0.0007085663874242032,0.0007288934789684546,0.0007456504508948155,0.00028961717220281254,0.0002487288652817147,0.0010499121483953933,0.0005607034822862363,0.0013710378292838869,0.0002413616184608373,0.0013098311857524636,0.0011894692852977876,0.0026835073372966276,0.0024711572941565857,0.004078779372963467,0.003284952682019023,0.0,0.0,0.19830976892263172,1.6287373754614687,0.1629300672638794,0.01046336527680416,0.006979025909431998,0.015409901309155682
