,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9532143660011524,0.556118420784341,-1,-1,0.9276667731855157,0.7784150387317269,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.07295524655325161,0.0029854287480991946,0.0015869249639511454,0.0008896533101214077,0.0010179882301681875,0.0014812863160537538,0.009134645316990549,0.0014432981285435835,0.001782252797870613,0.0003496931696042778,0.0013066033975641803,0.000419890479364086,0.0007163737867516858,0.00019771070209792334,0.000902197652961249,0.0007208933357961652,0.0012645426773284063,0.0011103691536135552,0.00020721176951255343,0.00021042545569210184,0.0006138783690311511,0.00014917874118858626,0.00026838347402537247,0.0012339871270084476,0.0003495725932038507,0.002592689597438776,0.0005765479932818248,0.0005645473536685208,0.0023498924651136196,0.0006004993839497448,0.001542183268186496,0.0015664032597958566,0.003153566136144566,0.0,0.0,0.19984206589616374,1.6639623580565681,0.08853036126484677,0.0102115454069076,0.008416448081440483,0.013390768203965042
