,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.950698688725954,0.6043077139309905,-1,-1,0.9625496603221902,0.3787450545791812,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.06197605776653069,0.0020632713860396557,0.0016978949180091907,0.00176687039288315,0.007542461231901387,0.0020804976056980617,0.0008440468177013568,0.0008345766877156194,0.001378550743161581,0.0009695993506288284,0.0008240925724174526,0.0004954012722812632,0.00040119693625883336,0.0004728784846812865,0.0010709184019878192,0.001341769721925253,0.001001375285674925,0.0006997345002914083,0.00022364708026445523,0.00022272175145326607,0.0003255277069533398,0.000471059493906123,0.00046847575567636744,0.0008144880676209813,0.000759217087292341,0.0019343897653651743,0.0006480394742664337,0.0007176340593301226,0.0022444374672010844,0.0005485729348834401,0.000828219821635053,0.002059296459108743,0.005406379893536054,0.0,0.0,0.19317780874849025,1.649795268874065,0.18035382430823876,0.007744992906524303,0.005379784132893717,0.014506110729029898
