,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9493139541821304,0.6132079482608146,-1,-1,0.9546643872951068,0.45300012997289657,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",0.07214331743060248,0.0022609270623172306,0.0010043332045663951,0.001737385196529991,0.007732214487380133,0.0019982682225142914,0.0016131364082142441,0.0015099232947899796,0.002029817625557147,0.0009431665355360479,0.0013436090140747537,0.0007586818195578715,0.000503288119323908,0.0008694162747966786,0.0011723829875534774,0.0002871788152911892,0.0005689004867966196,0.0008265537416816423,0.00043606751551045577,0.0004449394322062039,0.0004386296019079916,0.0003777721621070559,0.0002843878656161425,0.0010217731082434733,0.0005653012808393588,0.0022721702677869215,0.0003449387215719376,0.0005795984276945536,0.0006879441006675923,0.0004011102398996972,0.0018585162860462264,0.0009366283860531733,0.003565862812117667,0.0,0.0,0.19508313869811242,1.6232645663429939,0.23194504707974897,0.008002234446002081,0.00714869358884184,0.010865925141627248
