,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m
0,0.01779290289917301,0.13557810233070292,0.07056300961885593,0.37488832643761566,0.07345966762986816,0.30785806829362183
1,0.020853022464445568,0.15870011213790813,0.05637065126895491,0.3035635779866072,0.06735267671455542,0.293291860092763
2,0.020490736698036006,0.1569173640929042,0.05518149983415885,0.29613393517594677,0.06579569171637568,0.28440362101750777
