,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9199845122994947,0.770239649585133,-1,-1,0.9485723269443964,0.5097085520255299,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1185,948,294,214,188,146,137,161,111,137,415,69,46,44,51,73,77,100,161,414,0,0,1656,4613,848,599,883,1130
