,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9056253496632248,0.8879739725567145,-1,-1,0.9612577327697002,0.4101728610782278,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",686,580,185,152,73,92,89,61,50,77,258,23,24,43,23,37,69,51,95,331,0,0,940,2614,506,371,570,700
