,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.926097537343488,0.733875593038616,-1,-1,0.9307032979032761,0.6205839571856662,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1154,966,261,232,171,128,141,121,96,188,424,51,30,67,44,60,102,77,200,472,0,0,1828,4535,804,573,938,1037
