,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9346328873334219,0.6220401365320379,-1,-1,0.9280870677442518,0.8051187829517297,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",730,559,226,118,120,58,43,67,74,54,263,28,48,28,35,48,83,55,83,342,0,0,994,2578,497,409,519,641
