,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9303971437188274,0.6825330069588018,-1,-1,0.9176788793212256,0.7605579472871464,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1203,941,277,265,160,163,119,99,97,153,410,43,42,40,64,61,60,88,135,585,0,0,1713,4550,816,561,963,1092
