,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.930564481080277,0.6796449426194491,-1,-1,0.9279164072486986,0.6399311149409911,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1210,881,286,229,172,158,139,117,85,94,416,60,24,59,43,55,64,139,171,420,0,0,1647,4717,821,597,922,1174
