,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse,kpg_pca_mse_added_other
0,0.90628324746057,1.1702240419569714,0.9285548691403542,1.1948162409877083,0.07862250285552014,0.05367807429063998
1,0.9051057326455506,1.1898145600406882,0.9412929689965097,1.067208342839224,0.07862250285552014,0.05367807429063998
2,0.9129179548247761,1.0876727911878896,0.941015608330187,1.0694831605734836,0.07862250285552014,0.05367807429063998
3,0.9234527112018369,1.436665704911827,0.929389486062779,1.2253003715172328,0.07862250285552014,0.05367807429063998
4,0.9136471225846464,1.6225561125190275,0.9344149496945017,1.4490088875645684,0.07862250285552014,0.05367807429063998
5,0.9167470627654881,1.581614101544382,0.9326110354049607,1.3921090573783974,0.07862250285552014,0.05367807429063998
