,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse,kpg_pca_mse_added_other
0,0.9149758314497479,1.342662200435566,0.9508697489079303,0.7689072452169675,0.07924933732527437,0.0659769106443795
1,0.8908176622013748,1.7044654420296692,0.9510436325637528,0.7876723622411496,0.07924933732527437,0.0659769106443795
2,0.9039101231169185,1.523216406590502,0.9512236977863051,0.7559744339699531,0.07924933732527437,0.0659769106443795
3,0.930886469480185,1.3290064147228136,0.9523690326324892,0.7597297070508737,0.07924933732527437,0.0659769106443795
4,0.9166124757106893,1.5934896062757669,0.9503193024596236,0.761327269615475,0.07924933732527437,0.0659769106443795
5,0.9251564699777536,1.456271422152757,0.9539589250335344,0.7434339611555161,0.07924933732527437,0.0659769106443795
