,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse,kpg_pca_mse_added_other
0,CFCs,ETR_separate,0.8834373897761608,1.222558489787866,-1,-1,0.9099462722410872,2.01384206631513,{'n_estimators': 200},0.07836277320488289,0.05221028239490859
1,CFCs,LGBM_separate,0.8919156865753258,1.1935549130725334,-1,-1,0.9281540713073935,1.648709926876149,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}",0.07836277320488289,0.05221028239490859
2,CFCs,BGLGBM_separate,0.8948435583555805,1.1491397788539592,-1,-1,0.910094955704127,2.0160279253203166,{'n_estimators': 10},0.07836277320488289,0.05221028239490859
3,CFCs,ETR_separate,0.9372474697281747,1.0425575250480226,-1,-1,0.918649920946601,1.8476452384920254,{'n_estimators': 200},0.07836277320488289,0.05221028239490859
4,CFCs,LGBM_separate,0.9225073640795006,1.376878169151408,-1,-1,0.9374035356848404,1.5195064778733465,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 20}",0.07836277320488289,0.05221028239490859
5,CFCs,BGLGBM_separate,0.9184537346643872,1.494443694449488,-1,-1,0.9338641040404219,1.5943811068552378,{'n_estimators': 30},0.07836277320488289,0.05221028239490859
