,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse,kpg_pca_mse_added_other
0,0.010974987344633527,0.3399206612558793,0.020616779111539436,0.3400554245721982,0.000977387142267631,0.003261962289473798
1,0.025525252082746145,0.5190395594190476,0.026884931414388972,0.4264990912386362,0.000977387142267631,0.003261962289473798
2,0.020607851815226185,0.5088833965046209,0.02554164288368221,0.3692646559448882,0.000977387142267631,0.003261962289473798
3,0.026220774904592646,0.6230763616595049,0.019264808171618332,0.34595150054218454,0.000977387142267631,0.003261962289473798
4,0.04360571770511389,0.9585971292193263,0.02838788348071237,0.24511366434524537,0.000977387142267631,0.003261962289473798
5,0.03489503488974494,0.7633477563088755,0.01949282415662891,0.33960235532046923,0.000977387142267631,0.003261962289473798
